0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1.0,-0.37266999073506757,-0.15929694623621576,-0.49535753084300893,0.023341080878665908,0.08905362222426622,0.0663963152853939,-0.09585913707649493,-0.06542991665125564,0.07352731374817488,-0.01639025192730476,0.1304786641032991,-0.11345391096065272,0.035252593510207826,-0.015713348950106162,-0.007201245940968202,-0.011063288633181088,-0.08771224181653656,0.014661125338357473,0.24643769927340775,-0.11965916596072783,-0.0854714584659849,-0.07501443130147194,-0.12259306512503587,0.03730096510455777,0.011121999233121587,-0.004196522454792877,-0.009912102279711418,-0.017133081266602335,0.033948730864564555,0.014834483929650725,-0.009694807241783052,-0.03264339358983181,-0.08119783635114768,0.06519733056110953,0.04798737564885879,-0.03621467154054064,0.08728150617011164,-0.08078482539672942,0.048476150712241386,0.01240478855194821,0.01188649702148146,-0.017494015255399033,0.09330993822453211,-0.12570547491829245,0.06796094545646429,-0.00042799004922468244,0.023542127493197302,-0.002879233992382012,-0.02242738870918425,0.06714933856153313,-0.06714933856153327,-0.05775071388846937,0.057750713888469606,0.022244381597792535,-0.02091228834416853,0.04691730589846168,0.08834972866626575,-0.01116224347859345,-0.029194957574396174,0.05904119041152257
-0.37266999073506757,1.0,-0.15729609128835725,-0.4891355749928541,0.08331786361972038,0.019002448846068196,0.015497884780538313,0.09017365154881893,-0.1180072557807623,-0.015691902481309087,-0.04975980204670063,-0.056749611023801765,-0.0016071998601604643,-0.02543281563351859,0.04738239818798142,-0.004656192001708864,0.01382565302046502,0.10596657167565735,0.07812099394921171,-0.04704455629924059,0.14313640388951754,-0.05519796157974036,0.011477702771700207,-0.02465249311697508,0.05911836289623807,0.08205774430586157,-0.02949343774297296,-0.004794414360608081,-0.06773108210087585,0.005690901335421929,0.012726245197731986,-0.05624027580062764,0.07218782514163322,-0.06198493969034871,-0.023075227242550286,0.10169045065413702,-0.004299972549324486,-0.03957687896501527,0.01289089152763393,0.03482463666126272,0.04960024021203043,-0.017506823595291498,-0.0345763977908223,-0.0008882680161627883,0.001011988310856228,-0.00037781066240333635,0.04738239818798138,0.01804077368637458,-0.0675869060241819,0.051998683751546024,-0.015276095832837648,0.01527609583283768,0.059172442172907416,-0.059172442172907395,0.08945202976618069,0.11961233723674554,-0.051906412666316584,-0.055817004280362695,-0.07812147705435855,-0.05266242151657685,-0.06664257307512114
-0.15929694623621576,-0.15729609128835725,1.0,-0.20907989730584262,-0.01092188655623006,-0.0016587879963091494,0.029770098251321663,-0.03696053777477385,-0.004150774101255115,0.012229769095857846,-0.06078475930993688,-0.004308079783865979,0.05830043317382776,0.0092231794992086,-0.038890398412698625,0.016052107175315796,-0.02471069195297767,-0.015450560767970566,-0.02857673648115477,0.02532892604161218,-0.020162287060034763,0.0005251478036963814,-0.0004620958611142301,-0.01627536893647467,-0.04959732752682577,0.04541415718936948,0.014285548317472403,-0.04301399232024288,0.010045111279970941,0.05382177111723538,0.004182658385729709,-0.01260333268160107,-0.025575811606512018,0.040516224359215994,-0.012101166951483213,-0.04219163419206108,0.029581021637732147,-0.025507803752003944,0.0007341451647991178,-0.00800481869868423,-0.009006308798032771,0.020205988342731948,-0.0029829114665145327,-0.035183438183100706,0.01893417107452083,0.015859767067776608,0.07334740364415163,0.014405487972252967,-0.02293195458791964,-0.015346073002813229,0.028954555650698818,-0.028954555650698866,-0.03639169306534795,0.03639169306534794,-0.0764549008618243,-0.10050986777653374,-0.04159085606539614,-0.0643028747664012,0.03750386529347103,-0.040212877271268085,-0.008700158434488669
-0.49535753084300893,-0.4891355749928541,-0.20907989730584262,1.0,-0.09148588022940458,-0.09770514118839654,-0.08947124064444027,0.024041421317978623,0.16887856014704267,-0.05895364734190935,0.0903417565926153,-0.06545359244320291,0.07602673841194593,-0.01368289080092254,-0.009319900411123065,0.002817020626287851,0.009838147916756409,-0.008422346857682384,-0.07006842981571323,-0.19484075267857126,-0.010651412947497203,0.12784685687326058,0.058284238664073215,0.1423636103223286,-0.06303622661392128,-0.10720101998400512,0.02349279192886681,0.03478615765891573,0.07211026319543389,-0.06291346065376223,-0.027169306670283,0.06615430907195667,-0.022998248359696872,0.1102205923647398,-0.03255187686670159,-0.11510723625918223,0.022249243501739294,-0.031068012957916082,0.06167397017214611,-0.07187076467348891,-0.051857081058427144,-0.005008987610255749,0.048829472676026574,-0.06686977937426006,0.10440661911946272,-0.06957545491286544,-0.07907963402731372,-0.045023396850147716,0.0753661268351543,-0.01908777249437353,-0.06182543360145022,0.06182543360145017,0.017108367485814013,-0.017108367485814013,-0.06346680027438485,-0.039484796904528045,0.024961126669595747,0.0019849909283614336,0.062436390813956966,0.09443468148226068,0.010913867639032394
0.023341080878665908,0.08331786361972038,-0.01092188655623006,-0.09148588022940458,1.0,-0.046334252462723,-0.21676211754556413,-0.06340715918772352,-0.13140699451852716,-0.028446188086048912,-0.018803451602072235,-0.0031810052890841266,-0.08183170883849696,-0.022496063533292407,0.038964727440438336,-0.0468292905790847,0.03458249157736426,0.19173854736212667,0.024370735494400064,0.061327859144557205,0.014774140544485302,-0.03192551454898007,-0.04583492485141061,-0.04381631986991317,-0.03131834754727881,0.028667568367212907,0.04786485846848334,-0.053304629114298584,-0.013147156993717664,1.3210983314983994e-17,-0.0044135595111031425,0.021327415312904604,-0.02966243718985571,0.04779232670131778,-0.04220627301834893,-0.024822887717288685,-0.07122086684623503,0.008704468977049287,0.04031067352952576,0.026013972025750547,0.06549503553050187,0.0028934784659655943,-0.0598040444937802,0.037805469321466396,-0.03970921831857731,0.011180185145522853,0.0041747922257612475,-0.025515518153991446,0.029595200216857315,-0.013221220857494677,0.0016639510957849207,-0.0016639510957849031,-0.014058006049085744,0.014058006049085773,0.1180767526553611,0.14719098594764557,-0.05440121060720448,0.0009251742891845686,-0.022369711462482848,0.11242699893266432,0.011280547309334801
0.08905362222426622,0.019002448846068196,-0.0016587879963091494,-0.09770514118839654,-0.046334252462723,1.0,-0.2410442562890543,-0.07051015972195329,-0.1461274766253386,0.005842929484138379,-0.0007162996279407764,-0.010455630805557116,-0.04869769847073953,0.017528300992393407,-0.034044714346339065,0.011690351948942143,0.07647152213693822,0.03517102551564635,0.06007272087684347,-0.04305095067926487,0.04500495321934248,0.036474269390108276,0.014042602886015566,-0.011585148432284862,0.037688898129159765,0.007021474750790886,-0.015765460584639953,0.01801127832038312,-0.02554225133666915,-0.009564833412770793,0.018129460651618103,0.010685481406128485,-0.040197810243305196,-0.0549165955849929,0.023151765987738094,0.05115950418942509,-0.02901121476076445,-0.03696231653452729,-0.012473079257200736,0.09566554455987214,0.23017244830080733,0.12469887680302896,-0.2724663792722073,0.01485133485706534,-0.06079852415054855,0.07026739457570172,0.06069938865831507,0.03705968200717269,-0.06591697999430676,0.022803550660809815,0.016955250926114832,-0.016955250926114808,0.019952082941496047,-0.019952082941496044,0.03372766822989089,0.005923082817688471,0.030338818004065325,0.027693999054312923,0.014360497948925733,-0.095823990499491,0.06918519928545737
0.0663963152853939,0.015497884780538313,0.029770098251321663,-0.08947124064444027,-0.21676211754556413,-0.2410442562890543,1.0,-0.3298624822339112,-0.6836174014112242,-0.019024658764442308,-0.023664250336311917,0.05240362962129939,0.08300052063341076,0.06698004339326123,-0.00901521947307754,-0.0321761720710426,0.004879585030164671,-0.12463418624066093,-0.04342662154068594,-0.006511129769490798,0.009294315591699132,0.021523533638767148,-0.04161568173151038,0.010415320066684011,-0.015453569743868833,0.10533565792636851,0.03949064263720475,-0.017017837021101944,-0.11102719674657023,0.013789788030446806,0.09400857677080636,-0.13864901301610583,0.07791886351744473,-0.06008778201228619,0.022937060572717383,0.058115658501396154,0.03802631405267114,-0.004556797893010986,0.012933898449179162,-0.058951126849429866,-0.07917219304827584,-0.06541778035840577,0.10597168310313022,0.08430423844262916,-0.04380500301240309,-0.040281294701292,-0.02267464291713441,0.010018048746260801,0.017014761121023868,-0.025052175836180635,0.057654607582258606,-0.057654607582258655,-0.004139651084832236,0.0041396510848321745,-0.06975107551532336,-0.08668199092721844,-0.020947180184964987,-0.08145818988954386,-0.1558475608888374,-0.5403544841116967,-0.07833852182059796
-0.09585913707649493,0.09017365154881893,-0.03696053777477385,0.024041421317978623,-0.06340715918772352,-0.07051015972195329,-0.3298624822339112,1.0,-0.19997146127559776,-0.029948512690500657,-0.012356288471571135,-0.054348579991921706,-0.03647824714638908,-0.03423387555726264,0.025604842273593047,0.009717749287842078,-0.02960249690547956,0.172512240500593,0.030603009967855983,-0.022105283864969665,0.05732202997713822,-0.022432024498526288,-0.0036988793881591103,-0.0009494192016776283,0.00796274632882671,-0.029333096226115248,0.023623586857237488,0.015716977782461724,-0.018383030416500884,0.009717749287842135,-0.08609242721717689,0.07642920300366791,-0.0011724535335852994,0.08731371173447247,-0.04642667698112785,-0.07275141087594099,-0.045624578610513514,0.02160872545131801,0.013372075552834525,0.014160685082696712,-0.002367228897744585,0.09780472292977198,-0.05109227209144363,-0.04375619838333709,0.01760413242285627,0.02838647860522274,-0.04658926188127461,-0.02294428884819929,-0.0032169386937305373,0.04946419679647198,-0.04638445531684554,0.04638445531684549,0.060887989688132936,-0.060887989688133054,0.1369269532395804,0.11355190828952015,-0.014597449828363978,-0.0203506147101485,0.016129149854637093,0.14174205722055291,0.04252590165134888
-0.06542991665125564,-0.1180072557807623,-0.004150774101255115,0.16887856014704267,-0.13140699451852716,-0.1461274766253386,-0.6836174014112242,-0.19997146127559776,1.0,0.04897947688358434,0.04207646522747091,-0.017308030622929883,-0.009982547524985421,-0.05076893163875772,-0.006680524696531401,0.04385296224553815,-0.03808439670938022,-0.06993969666937892,-0.010412070240699105,0.014913220839516548,-0.07357779411620452,-0.013193854931876204,0.06101144097310804,0.01352942393163677,0.007598454541858125,-0.11292478347900226,-0.07113986905897202,0.023286368595092935,0.1509682717161571,-0.016633882231066148,-0.05619993784636686,0.09021793458160238,-0.052878511112162616,0.017013780304685214,0.01093635007509147,-0.03202278911844211,0.031123022434003066,0.005330056799660925,-0.033946257420195775,-0.0007426270626845624,-0.049074786549594025,-0.04953025001614163,0.07057133428974716,-0.08853246072289347,0.08301149661073581,-0.011637615149979682,0.023276985153385308,-0.003295700531089766,0.0018658176751187151,-0.008439567638518547,-0.04311007238847537,0.04311007238847534,-0.03676987074606742,0.03676987074606751,-0.07557469891975238,-0.04180660731339242,0.04108934384011462,0.08845967124505279,0.16368132589427997,0.5013637491364769,0.021764637559539293
0.07352731374817488,-0.015691902481309087,0.012229769095857846,-0.05895364734190935,-0.028446188086048912,0.005842929484138379,-0.019024658764442308,-0.029948512690500657,0.04897947688358434,1.0,-0.1872905800631908,-0.25983094954683417,-0.34467224375278155,-0.06091239764522669,-0.08289635922064767,-0.1267992671240293,-0.05267177710516689,-0.18114883104151808,-0.060912397645226636,-0.014974956534538116,0.04583187458354905,-0.016935022070734822,-0.0025634601968651752,-0.005021262557896388,0.03420224846050939,0.004706695854616263,-0.016595844331896006,0.007999780344098047,-0.01196394587519877,-0.01842382513767943,-0.012971972245984963,0.02737432641550536,-0.012487175133916586,0.006197086241184512,0.00483618034983623,-0.012425523319966955,0.042056376390620084,-0.007207239382664276,-0.05360642664501343,0.025939750250484055,0.010063897251562726,-0.06694047174636014,0.02746196492862005,-0.011620405435334045,-0.009617929714854178,0.028369996696756203,0.09423261347304383,0.07204063393595805,-0.08522258444270693,-0.0042038199770910245,0.036274778048670395,-0.03627477804867041,-0.1544362412381938,0.1544362412381939,-0.10999853959716643,-0.040793279591151636,-0.04580099866356971,0.019847992733304124,0.07504412047825927,0.03584512128377501,0.1026625873946519
