0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.0,0.692869231383417,0.7924440233289439,0.6916585585832639,0.09322213103923666,0.1482491860937563,0.8130032572417049,-0.7886470175382705,0.8134370215317035,0.6761431725196974,0.7644154558121345,0.8186316118427153,0.5853470870082439,-0.2529839963529552,0.23369282436927408,0.15677927824457924,0.29778044148010807,0.3655518494824881
0.692869231383417,1.0,0.7984919999277362,0.6227783683521069,0.1496918741770098,0.24746672696346925,0.8603671377879568,-0.8287547997355565,0.8579253165194821,0.9657757756783811,0.8084963104610371,0.8526794106044145,0.9360804116833841,0.05866929414469245,0.14843285307336804,-0.015481769068931988,-0.11304723217371997,0.03867702253441561
0.7924440233289439,0.7984919999277362,1.0,0.771643944117742,0.16152915601011913,0.26430861041195713,0.9072800567342175,-0.9123071892135729,0.8953260648492611,0.7745238403331226,0.8644322843177779,0.8896610653275978,0.7058180520912442,-0.2316597748830045,0.11647770575787937,0.2645221528121617,0.1479799649043434,0.33545252556173927
0.6916585585832639,0.6227783683521069,0.771643944117742,1.0,0.6654065632352912,0.44804837869796316,0.7384604760970455,-0.792557412883263,0.7114970566962414,0.5701544045539141,0.7975879333566585,0.7257814169406158,0.5390690333941108,-0.18241221850422637,0.050534251260715576,0.1742993696109812,0.3807571890040207,0.46927819618829025
0.09322213103923666,0.1496918741770098,0.16152915601011913,0.6654065632352912,1.0,0.6480964307810727,0.10606364250969003,-0.18508582571541607,0.07998167838794015,0.12916828911241615,0.2747046801261385,0.09218200693580085,0.12440783345970234,0.15230354507854832,-0.05680697544254064,-0.03417976204026015,0.23819525290179586,0.26738122695014416
0.1482491860937563,0.24746672696346925,0.26430861041195713,0.44804837869796316,0.6480964307810727,1.0,0.1667692663875288,-0.1800443018034392,0.16186089115920585,0.30594268929465745,0.3194296126171476,0.14460640521347778,0.18979054124109923,0.29454771716607536,0.015217891814368289,0.04337924267577504,-0.027316626792391666,0.14391872794302824
0.8130032572417049,0.8603671377879568,0.9072800567342175,0.7384604760970455,0.10606364250969003,0.1667692663875288,1.0,-0.9733853440542621,0.9920883470986397,0.8106476126735838,0.9518621220296212,0.9963180127067266,0.8009315234646772,-0.028618420496336172,0.07434717259463997,0.21070645524600187,0.004053165749626949,0.11994982691655653
-0.7886470175382705,-0.8287547997355565,-0.9123071892135729,-0.792557412883263,-0.18508582571541607,-0.1800443018034392,-0.9733853440542621,1.0,-0.9505124446837001,-0.7755309125143142,-0.9383919031512091,-0.9565217552198038,-0.7661463229544624,0.10487464637504033,-0.05334634700680953,-0.18518873422393517,-0.11204550643842283,-0.2167250801924302
0.8134370215317035,0.8579253165194821,0.8953260648492611,0.7114970566962414,0.07998167838794015,0.16186089115920585,0.9920883470986397,-0.9505124446837001,1.0,0.8133047349447391,0.9382663886230146,0.9923461880224363,0.7982819903198172,-0.016333305343343013,0.08234562960177923,0.21308767092835493,-0.022056010489652195,0.09851909792653603
0.6761431725196974,0.9657757756783811,0.7745238403331226,0.5701544045539141,0.12916828911241615,0.30594268929465745,0.8106476126735838,-0.7755309125143142,0.8133047349447391,1.0,0.7471519925798504,0.79807149529336,0.8664785402460023,0.040339043125418125,0.13747333837913656,0.0011830350395554425,-0.10771819115125345,0.076769616577349
0.7644154558121345,0.8084963104610371,0.8644322843177779,0.7975879333566585,0.2747046801261385,0.3194296126171476,0.9518621220296212,-0.9383919031512091,0.9382663886230146,0.7471519925798504,1.0,0.9498878742818639,0.7809624824326843,0.11129592533312514,0.03913734190839964,0.19194816360888317,0.011189020945798326,0.08553951572846165
0.8186316118427153,0.8526794106044145,0.8896610653275978,0.7257814169406158,0.09218200693580085,0.14460640521347778,0.9963180127067266,-0.9565217552198038,0.9923461880224363,0.79807149529336,0.9498878742818639,1.0,0.7975396122678762,-0.019872473264697637,0.07643542421668216,0.2028937187516439,0.005379650908197667,0.10543219125911762
0.5853470870082439,0.9360804116833841,0.7058180520912442,0.5390690333941108,0.12440783345970234,0.18979054124109923,0.8009315234646772,-0.7661463229544624,0.7982819903198172,0.8664785402460023,0.7809624824326843,0.7975396122678762,1.0,0.19120943447765668,0.16800280719559857,-0.056218120169872786,-0.22736551170356836,-0.11780842303933445
-0.2529839963529552,0.05866929414469245,-0.2316597748830045,-0.18241221850422637,0.15230354507854832,0.29454771716607536,-0.028618420496336172,0.10487464637504033,-0.016333305343343013,0.040339043125418125,0.11129592533312514,-0.019872473264697637,0.19120943447765668,1.0,-0.09253890864446564,-0.12615734520081026,-0.7541419131517575,-0.8053985362719303
0.23369282436927408,0.14843285307336804,0.11647770575787937,0.050534251260715576,-0.05680697544254064,0.015217891814368289,0.07434717259463997,-0.05334634700680953,0.08234562960177923,0.13747333837913656,0.03913734190839964,0.07643542421668216,0.16800280719559857,-0.09253890864446564,1.0,-0.03936531162862147,0.1169318541948009,0.09914923490616985
0.15677927824457924,-0.015481769068931988,0.2645221528121617,0.1742993696109812,-0.03417976204026015,0.04337924267577504,0.21070645524600187,-0.18518873422393517,0.21308767092835493,0.0011830350395554425,0.19194816360888317,0.2028937187516439,-0.056218120169872786,-0.12615734520081026,-0.03936531162862147,1.0,0.07908990990417845,0.20492360283839534
0.29778044148010807,-0.11304723217371997,0.1479799649043434,0.3807571890040207,0.23819525290179586,-0.027316626792391666,0.004053165749626949,-0.11204550643842283,-0.022056010489652195,-0.10771819115125345,0.011189020945798326,0.005379650908197667,-0.22736551170356836,-0.7541419131517575,0.1169318541948009,0.07908990990417845,1.0,0.8940978119713894
0.3655518494824881,0.03867702253441561,0.33545252556173927,0.46927819618829025,0.26738122695014416,0.14391872794302824,0.11994982691655653,-0.2167250801924302,0.09851909792653603,0.076769616577349,0.08553951572846165,0.10543219125911762,-0.11780842303933445,-0.8053985362719303,0.09914923490616985,0.20492360283839534,0.8940978119713894,1.0
