0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1.0,0.5609177241271884,0.1557279423173359,0.9448237570089308,0.7642368665422195,0.3927271952169576,-0.8364242244473059,-0.34605390765736244,-0.4239645362711377,-0.09602287669733647,0.46607762110329887,-0.21059998603225905,-0.184695207870151,-0.6669736936186917,-0.13549584658061226,-0.34423080488106433,0.23844342414977268,0.2944159590579523,0.45474067578444616,0.026689251498088446,0.0892685963096428,0.2929639244901616,0.21738793451825153,0.3752561516621583,0.37704674332432264,0.4105722009393432,0.4063044932641404,0.1863137692579154,0.21751410114342415,0.48393390470589176,0.5341236937863434,-0.6669736936186917,-0.047156028338199,-0.04214723896004085,0.20609172493618716,0.05343752742006038,0.4052209974549233,0.2983739910054164,0.34056239729325416,-0.06071911388962549,0.4060324277886557,-0.051922577415843774,-0.053083985022532865,0.7617292947264073,0.5336027003684307,-0.058304475449600164,0.7539887972323,0.6467877972992985,0.6313723401999215,-0.09348949296001816,-0.6036520792555866
0.5609177241271884,1.0,-0.24308641157312497,0.5533052849700839,0.13017118599040026,0.15989883088143142,-0.1791598636389794,-0.3355767461347347,-0.3120806176353956,0.22859889256375748,0.43705424382367875,0.043779031512389224,-0.03643375892314743,-0.3441769917285223,-0.13319744645500595,-0.16956686097697585,0.12149537971799568,0.2947520631018032,0.23571433032201639,0.22224931782763785,0.05028577403770654,0.049147382730742636,0.11742280174992178,0.12993080331450646,0.23610887082824625,0.22663506704331046,0.1750453497657009,0.09129276192056644,0.11422245156789287,0.20183650441647022,0.30613181983571597,-0.3441769917285223,-0.07550150245730863,-0.19301290671732238,0.034266539148016625,-0.08399061930154507,0.17840655144384457,0.05619984891999634,0.14796528469808592,-0.21094258883764247,0.18110056961166324,-0.10951493731357742,-0.08093449597265083,0.35844346159643525,0.7722642577009761,-0.3488847859881979,0.35620568878161546,0.3022361585532397,0.1157556007906331,-0.05516373321270875,-0.09880503156375067
0.1557279423173359,-0.24308641157312497,1.0,0.07374657734162818,0.3171628377761326,0.3724663642572105,-0.42976677267324986,0.21484343401806033,-0.04372105568491938,-0.2312139918949779,-0.09915146403351323,-0.0757086519691001,-0.050449482659813624,0.05741501822056303,0.163851265258507,-0.07987689921275849,0.10158897204160633,-0.1974928156463226,0.04661388382814549,-0.16383157045609079,0.1445272385824932,0.03731401262383158,-0.11876473998943526,0.003946821715561864,-0.043680349261657765,-0.013554354965564659,0.08117045216181777,0.0742486817007137,0.0941999499278101,0.00965979316851539,-0.07867294478020517,0.05741501822056303,-0.041265087367310806,0.07424156487414742,0.10548229682110087,0.1074820483112881,0.06928886854303981,0.06341365422557226,0.08944814911156926,0.05854351725398142,0.0688606628588201,0.027997519399134873,-0.04857062525136944,0.167436601990701,-0.192574372670137,0.8389616298695137,0.1529224760937765,-0.014453074674850028,0.24850351743452156,0.24208775363149934,-0.32464522219434805
0.9448237570089308,0.5533052849700839,0.07374657734162818,1.0,0.8210033565852365,0.14489720194190353,-0.7892687628194319,-0.3281360964750304,-0.4142635419765655,-0.05290531127395164,0.4074550768114852,-0.1774173966957775,-0.18696656930729927,-0.6113115275400973,-0.17119417078323995,-0.3099402284722423,0.13877732758142125,0.23798597672233215,0.38181378245340086,-0.019905689906797433,-0.0028311459550194374,0.21487908789776292,0.1534183004374013,0.2960818702960716,0.30911196463650986,0.2699395955064949,0.27207787571755104,0.09282226856216019,0.11094858091283395,0.46107243102560086,0.47838288120126354,-0.6113115275400973,-0.04399429131574111,-0.09628347516013983,0.176259969442072,0.04129068188126233,0.30329847309390123,0.1876446843826463,0.2321447246131008,-0.0928871646136504,0.30427610069738964,-0.08344966496044769,-0.05064062511322597,0.7460181665892319,0.5647102412376762,-0.07562164889516768,0.747586849361197,0.6271464178701848,0.623200571825782,-0.12449576835175147,-0.5857828757918088
0.7642368665422195,0.13017118599040026,0.3171628377761326,0.8210033565852365,1.0,0.06991043793594352,-0.9192994092614866,-0.21045033256717116,-0.40861125793663794,-0.11968573335028876,0.2890000959298817,-0.19043000839904475,-0.20906826272015644,-0.5059359517594244,-0.14388371828505322,-0.319959554755432,0.10532901527348694,0.1280827587747259,0.38864979869757116,-0.1953928744099602,-0.01419155189201961,0.25286379986928115,0.10129705789040896,0.2994209333500836,0.235412343459233,0.18888198226848404,0.26714666600805836,0.06410825015230918,0.08043621930584946,0.3810712811266644,0.39625406217855974,-0.5059359517594244,-0.04322150510063044,-0.045543478073689726,0.1891685593861521,0.10847250553642812,0.27207405168992554,0.20854953247575364,0.2127869130377296,-0.028750918501579747,0.2721145681193206,-0.05793097638668942,-0.049005785596521016,0.6418129060527884,0.24613718022795503,0.17074986496476,0.6423285777929173,0.5408083353573392,0.7152295068570633,-0.14714835212874489,-0.6709533165813254
0.3927271952169576,0.15989883088143142,0.3724663642572105,0.14489720194190353,0.06991043793594352,1.0,-0.45686457743291214,-0.11302944550390957,-0.09578462220634207,-0.21492383149641783,0.2593365532333055,-0.19312935934746528,-0.018669013183624465,-0.3734768045531151,0.047774546704833575,-0.1695982031590958,0.4401248345962447,0.14569895485819515,0.18223956802647565,-0.025875577532806632,0.1742787718261126,0.35329149441039465,0.3124346124380187,0.40250900020833713,0.4099990233346952,0.46716369831809795,0.4059090753076377,0.32712099461670235,0.3551967517071928,0.30087425788554817,0.28004309270260713,-0.3734768045531151,-0.031249723073271347,0.13508129110557565,0.2518818455396156,0.10485767650439744,0.487790408403089,0.43870856568224487,0.4862608794595807,0.04790790179482267,0.4872013369219123,0.0742889709470685,-0.030678550473768454,0.3577143895763049,0.047047894063191494,0.11240883753030428,0.3348149066517548,0.34518159250366093,0.3005470299701309,0.27505503898593925,-0.3871009022221955
-0.8364242244473059,-0.1791598636389794,-0.42976677267324986,-0.7892687628194319,-0.9192994092614866,-0.45686457743291214,1.0,0.23225434425551408,0.4021551467645218,0.19151883720681295,-0.36002039113361506,0.24600456927797643,0.19379520114943785,0.5984970512479248,0.10945552638092994,0.3522190805841121,-0.2675608620087567,-0.1716970269632201,-0.4184678874547848,0.18444266705609408,-0.0561067692029708,-0.364864071879546,-0.21358818234143165,-0.4257949285339918,-0.3716715572767706,-0.35273558967067653,-0.3983602714641181,-0.1862215729594692,-0.21185857476679168,-0.45850607798836074,-0.46383235773446235,0.5984970512479248,0.050870761598542244,-0.012681347751025654,-0.2680554251464378,-0.13809457755510265,-0.43505453733946836,-0.35904589980893536,-0.3815841375853745,0.006735637476869832,-0.43485828245435004,0.022349361842341764,0.055803314033885255,-0.7134370609955711,-0.23804492800010293,-0.19660826550767344,-0.704862502474802,-0.6184255595370982,-0.7563506190393597,0.022697694522222117,0.7510167242967394
-0.34605390765736244,-0.3355767461347347,0.21484343401806033,-0.3281360964750304,-0.21045033256717116,-0.11302944550390957,0.23225434425551408,1.0,0.6132368707364073,-0.15993930166650996,-0.333659388662871,0.2578929688356486,0.4642753041470123,0.3166965931713503,0.3791510010768404,0.1574365408462891,-0.11995202611156455,-0.4193762319375776,-0.35289348018868455,-0.16858984904856894,-0.00545784297035217,-0.2019766434051504,-0.18800181993034643,-0.2194351503045788,-0.24846074057158654,-0.29261874285598155,-0.28973060294697706,-0.09069263997682744,-0.10761764242914533,-0.20054827748485363,-0.27224183008415764,0.3166965931713503,-0.0025648073681093066,0.030031176278382424,-0.056550509002138594,0.04494325160517606,-0.21468367551164164,-0.1834056217776798,-0.1864417065464809,0.05219149185596019,-0.21493742630894988,0.006935618917502866,-0.0026833897523122663,-0.24433635797482278,-0.27765475787836297,0.2813974224164921,-0.2536922735253789,-0.27283105380102823,-0.20671893960507937,0.11533647894832826,0.17119606730303472
-0.4239645362711377,-0.3120806176353956,-0.04372105568491938,-0.4142635419765655,-0.40861125793663794,-0.09578462220634207,0.4021551467645218,0.6132368707364073,1.0,-0.15544333115689685,-0.30977955308710314,0.20263727070649504,0.8562266690181626,0.26939468498763475,0.6591180013167834,0.16091780433367808,-0.09767942793373076,-0.3197337588610492,-0.4569271314437608,-0.09070953007172572,-0.10662043438455682,-0.0998121753887998,-0.09149845430125175,-0.18011748929690627,-0.18993200906310484,-0.2280112586270927,-0.32451231073576364,-0.07424797966680154,-0.1147307172508826,-0.16783415684793979,-0.23333836688620552,0.26939468498763475,0.02017175292780642,0.12702477244527421,-0.07422305473670714,-0.007125100315391652,-0.1810930857653362,-0.1496320597292447,-0.15756722356282865,0.03873958695342673,-0.18132125324090798,0.01563209377774162,0.01933256940964329,-0.29156361247033913,-0.26684333728472875,0.07473767917972086,-0.2939074256090326,-0.2524745253920727,-0.29499107854047707,0.07784249818522887,0.2713757587557369
-0.09602287669733647,0.22859889256375748,-0.2312139918949779,-0.05290531127395164,-0.11968573335028876,-0.21492383149641783,0.19151883720681295,-0.15993930166650996,-0.15544333115689685,1.0,0.5863572061645155,0.6467544979978681,0.12991998563126697,0.19372999001990007,-0.0857460746914396,0.07020372039651655,-0.02027578423657665,0.19685929058569107,0.13475648492077932,0.1625855076477451,-0.04975714454842129,-0.25329831093899513,-0.19145125155563275,-0.14556631789636787,-0.01167506382959609,-0.07498643311533544,-0.07547372596779725,-0.015925613765561824,-0.016469191365717454,-0.10813730617759455,-0.17580183465725852,0.19372999001990007,0.01678915163884605,-0.1165823240033407,-0.11454446681160561,-0.08538426081144465,-0.03639641087727838,-0.04633720288048293,-0.023049069151480934,-0.1358567363844996,-0.035211738717610935,-0.07332006611651432,0.005972420693348392,-0.11394894289002153,0.15441814637409493,-0.14412685248382362,-0.10759336486251968,-0.10095608741410007,-0.13966977759240795,-0.14741354203827298,0.1860078204442255
