0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1.0,0.22798131257930204,0.14068111305886444,0.057997452036178704,0.019947760186453323,-0.11387882041159549,-0.28418416756225584,-0.19397511947070517,-0.3052491112352921,-0.279353877008739,-0.2074909520201149,-0.23522015494656315,-0.15709923818572274,-0.2209776958711368,-0.1356579298424473,0.06582239827538211,0.13755838869677722,0.16318389959977897,0.18537680261196499,0.1815249805832005,0.2806500985602983,0.34160775264511634,0.3826600967611258,0.4684303938808659
0.22798131257930204,1.0,0.3230462998431066,0.16348815374618242,0.1494125326916917,0.048564823397261245,-0.05502800931022814,-0.00859604338580724,-0.05247642222461716,-0.09243000013685491,-0.21979196486469277,-0.1470058179616477,-0.20621100384233046,-0.11862497408953403,-0.06150934281250981,-0.03157688865139412,-0.06450751248292028,-0.03297030822879066,0.02895875608591638,0.07276888078219,0.053313740329996986,-0.001614314404588898,0.05781691982365789,0.10503604026683182
0.14068111305886444,0.3230462998431066,1.0,0.3966547954951213,0.3297603654412976,0.16100079661632588,-0.07293810032576434,-0.18646505235025906,-0.22004590668152021,-0.17912173748364837,-0.15722992829024263,-0.23503187258267572,-0.18239897581595682,-0.16222389253927633,-0.13335936687187078,-0.019796145488968808,-0.06921668014396672,-0.10305098332520517,-0.06363492104998653,-0.006546035278178226,-0.010128500111358754,0.130243887228256,0.11230880638485792,0.07607794690939386
0.057997452036178704,0.16348815374618242,0.3966547954951213,1.0,0.6268029983774146,0.31530914453263076,-0.06796378524458349,-0.1279668175745066,-0.16943369514656945,-0.11555173951463835,-0.11677044310487941,-0.16583498503002445,-0.14573407588887946,-0.30816310561060783,-0.27150730421644,0.022011243421577037,-0.12082935592042453,-0.181192937046885,-0.18957452977121922,-0.09410426367012659,-0.0731971333013043,0.2700205202423423,0.1619516537994814,0.07997816321307186
0.019947760186453323,0.1494125326916917,0.3297603654412976,0.6268029983774146,1.0,0.4899322742901103,0.07781704943509414,-0.0025499853801655074,-0.17037547412202386,-0.10022600434506394,-0.12387235092276379,-0.10460414216849132,-0.0910648368642071,-0.28073695863591014,-0.32314467712047523,-0.05174525081172128,-0.16118739799881776,-0.22221931450472832,-0.24840585779201457,-0.19566861298219246,-0.15319057869743158,0.11463553110449379,0.11535632804685443,0.087500327580017
-0.11387882041159549,0.048564823397261245,0.16100079661632588,0.31530914453263076,0.4899322742901103,1.0,0.382777164028116,0.20048918678488536,0.1146972939669935,-0.0190283039525228,-0.14790589263442436,-0.1637197923738109,-0.13764974881014078,-0.15341846987949118,-0.18663503139327492,-0.14733600990705517,-0.2132746530387516,-0.2501573852569526,-0.25111911584866736,-0.2280918879748319,-0.2153626567975739,-0.10367567786403871,-0.09797310367058877,-0.08181025801511688
-0.28418416756225584,-0.05502800931022814,-0.07293810032576434,-0.06796378524458349,0.07781704943509414,0.382777164028116,1.0,0.4068907707805519,0.43201751494562485,0.2565692646732094,0.09836327091915344,0.03107575484547531,0.024852312488971694,0.0890816566083154,0.09300161743825984,-0.14281281422928543,-0.20101802315174494,-0.2209895260141696,-0.272318997191085,-0.24009266278082012,-0.2732345109881444,-0.37233827120811014,-0.23519087013818715,-0.2596337880233526
-0.19397511947070517,-0.00859604338580724,-0.18646505235025906,-0.1279668175745066,-0.0025499853801655074,0.20048918678488536,0.4068907707805519,1.0,0.536806633746611,0.5513946469075169,0.29263755590242274,0.003403592262324012,-0.01100009343129387,-0.021794953831861252,-0.06406285791631523,-0.12427303093393716,-0.19357800099881203,-0.20979777183055212,-0.26539377783065526,-0.24641547310847237,-0.2782426344537904,-0.2589083701427934,-0.17162356109267699,-0.14323695652941867
-0.3052491112352921,-0.05247642222461716,-0.22004590668152021,-0.16943369514656945,-0.17037547412202386,0.1146972939669935,0.43201751494562485,0.536806633746611,1.0,0.5641159331457216,0.2621725438479286,-0.012490511795080149,0.018771090425846113,0.032239065555292545,0.127596166156283,-0.11798386547524364,-0.2324771050451589,-0.2643156346979279,-0.26944960257111006,-0.1560582449259673,-0.18930147073710932,-0.2712449010929106,-0.2733121646353434,-0.33490214481066993
-0.279353877008739,-0.09243000013685491,-0.17912173748364837,-0.11555173951463835,-0.10022600434506394,-0.0190283039525228,0.2565692646732094,0.5513946469075169,0.5641159331457216,1.0,0.469736315781196,0.12858437264422043,0.06539220933870583,-0.0017315467451580184,0.039169774014727855,-0.03075856100603559,-0.19932946291414877,-0.23995220696321556,-0.2972127341201216,-0.22438365226348395,-0.21088488911171918,-0.1793060199113476,-0.20865123107362502,-0.26342692700909964
-0.2074909520201149,-0.21979196486469277,-0.15722992829024263,-0.11677044310487941,-0.12387235092276379,-0.14790589263442436,0.09836327091915344,0.29263755590242274,0.2621725438479286,0.469736315781196,1.0,0.3218424297454538,0.256480171911072,0.056979347257725785,-0.026911238691321945,-0.0043576887342048004,-0.062370984761559084,-0.10912737779714864,-0.17417303717722163,-0.2620373715459518,-0.3027573685893916,-0.08447265294253604,-0.11506486304583508,-0.1681359603526281
-0.23522015494656315,-0.1470058179616477,-0.23503187258267572,-0.16583498503002445,-0.10460414216849132,-0.1637197923738109,0.03107575484547531,0.003403592262324012,-0.012490511795080149,0.12858437264422043,0.3218424297454538,1.0,0.46976702773679185,0.35401754215092607,0.1502260097025438,-0.04863871329003128,0.019440324503426566,0.03298385604545224,0.003972245661460133,-0.12869769879757398,-0.26435968074638017,-0.3026041968286212,-0.18699641039087717,-0.16054638663985812
-0.15709923818572274,-0.20621100384233046,-0.18239897581595682,-0.14573407588887946,-0.0910648368642071,-0.13764974881014078,0.024852312488971694,-0.01100009343129387,0.018771090425846113,0.06539220933870583,0.256480171911072,0.46976702773679185,1.0,0.5130600244025671,0.19773719166364942,-0.0493497543056065,0.011521993048465866,0.053853152885979104,0.04263458020321016,-0.06489422341384912,-0.19678343779637064,-0.1850892021520636,-0.13977914678128203,-0.11409123477652669
-0.2209776958711368,-0.11862497408953403,-0.16222389253927633,-0.30816310561060783,-0.28073695863591014,-0.15341846987949118,0.0890816566083154,-0.021794953831861252,0.032239065555292545,-0.0017315467451580184,0.056979347257725785,0.35401754215092607,0.5130600244025671,1.0,0.37036377438955,-0.005493518221374245,0.06695919883557988,0.0879751251343208,0.10768147528029298,0.028992279438518,-0.09252366214993887,-0.2840818427323278,-0.2800061801404704,-0.19687622258783744
-0.1356579298424473,-0.06150934281250981,-0.13335936687187078,-0.27150730421644,-0.32314467712047523,-0.18663503139327492,0.09300161743825984,-0.06406285791631523,0.127596166156283,0.039169774014727855,-0.026911238691321945,0.1502260097025438,0.19773719166364942,0.37036377438955,1.0,0.10035436278319693,0.05440210253299803,0.0517094528951401,0.045517265095626175,0.05680009218417178,0.05490388757912068,-0.18228711796475314,-0.16456023947523457,-0.2109140282017747
