0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.0,0.9640481847528322,0.9028626338971029,0.9635171935195832,0.989528585516812,0.9753569525695821,-0.3362533986914198,0.8053741581714136,0.8900503444391683,0.918542878692427,0.9674985849423536,0.9010762346103893,0.9921342878110629,0.7465831179646264,0.9264081709089173,0.6140583680632814,0.6565244443394367,0.9648943061509916,0.9929995226979583,0.9923545353778894,0.9596675940220015
0.9640481847528322,1.0,0.927526011228038,0.9765979195641489,0.9632785856042148,0.9585525721054402,-0.28815239855778096,0.7475915923332374,0.8345447172379866,0.9195319815134197,0.9516102481047928,0.9024821431708597,0.9638154764953724,0.7023734485115379,0.8534641459452201,0.6653329258515307,0.594532742595624,0.9198696084838602,0.9663263731191746,0.9654391022325602,0.9958863751847722
0.9028626338971029,0.927526011228038,1.0,0.9523054126499203,0.9128386483452506,0.9341197775127542,-0.18825680492357594,0.6413556080128956,0.7323018633502288,0.9396979703755965,0.9281718074979887,0.9401460204205029,0.9211241907023879,0.5879230033913913,0.7341744947497003,0.5572646452438601,0.48731202236982935,0.8406907396551171,0.9185028682385923,0.9099757667848427,0.9213052800392486
0.9635171935195832,0.9765979195641489,0.9523054126499203,1.0,0.9664575045743914,0.9704481529686699,-0.26980700048736594,0.7341467990720537,0.8127132560117548,0.9498615257359481,0.9636839231601827,0.9392898207448369,0.9682643851673932,0.6923212172396175,0.8355501274465981,0.6286883878604967,0.5772121065593251,0.9063838681161482,0.9715973002417913,0.9643617828220127,0.9723210895660449
0.989528585516812,0.9632785856042148,0.9128386483452506,0.9664575045743914,1.0,0.9914311271607311,-0.31127046496705213,0.7845553317597367,0.8853789894436679,0.939850770440789,0.9838978066988234,0.9255315702243218,0.9949359989837,0.7038257505182696,0.9181389299019481,0.6106962311074292,0.6128661337865355,0.9550481368791208,0.9963240367259307,0.9951453894284247,0.9666807420317958
0.9753569525695821,0.9585525721054402,0.9341197775127542,0.9704481529686699,0.9914311271607311,1.0,-0.24842875093381822,0.7108631842798964,0.8408851220932275,0.9691661577338285,0.9930256322820303,0.9639333120861935,0.9859197868934774,0.6654753534608374,0.8871636814478728,0.5811669669424436,0.5356152768371768,0.9229917449119799,0.9897101181838988,0.9849737971214962,0.9618511781961174
-0.3362533986914198,-0.28815239855778096,-0.18825680492357594,-0.26980700048736594,-0.31127046496705213,-0.24842875093381822,1.0,-0.561834293026071,-0.4456632637297083,-0.1460558089505576,-0.22506488617379108,-0.12985309484855065,-0.32320619186837024,-0.28194496592514556,-0.36415663667340914,-0.1830941210834047,-0.6919124479931635,-0.4371027249693786,-0.30743609350414647,-0.3133242820127811,-0.2884845399688202
0.8053741581714136,0.7475915923332374,0.6413556080128956,0.7341467990720537,0.7845553317597367,0.7108631842798964,-0.561834293026071,1.0,0.7837241030321294,0.6233647685464803,0.7024135257536009,0.574564642876914,0.7960201697762977,0.7070647996060088,0.7746471614571401,0.6082687561854747,0.9112716294824256,0.8449934221219368,0.7725467046308664,0.7850786958608017,0.748485704140674
0.8900503444391683,0.8345447172379866,0.7323018633502288,0.8127132560117548,0.8853789894436679,0.8408851220932275,-0.4456632637297083,0.7837241030321294,1.0,0.7129165088543671,0.8311837514261615,0.6965519511176382,0.8821620500511245,0.638263936606568,0.8807410271950153,0.5204036501344175,0.7068911370559248,0.9559833603536588,0.8816358175939777,0.8858592783364443,0.8362629766645729
0.918542878692427,0.9195319815134197,0.9396979703755965,0.9498615257359481,0.939850770440789,0.9691661577338285,-0.1460558089505576,0.6233647685464803,0.7129165088543671,1.0,0.9632148145091305,0.9938567671227775,0.9349324002197482,0.6223697222655826,0.7867431786207952,0.5729457594632874,0.42722070910684345,0.8292088219569361,0.9397572606683886,0.9338037018805643,0.9187172934361056
