0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1.0,0.9883135382418737,0.0418213028570083,0.041806513508173125,-0.30732175602858514,-0.2589373775673272,-0.11875736838378745,-0.3390453935872998,0.23763715423388804,-0.07555434859538933,0.316662417171781,0.1443194817950369,-0.1443194817950373,0.1366250707141548,0.2780748910372087,-0.19846084779228726,0.06365785208732173,-0.3611595102383932,0.15477815291556388,0.3679074125504972,0.1472817613946378,-0.4285528470597737,-0.43794385698455196,-0.32685054278827785,0.17858537196838248,-0.03157776586495445,-0.3552512940088784
0.9883135382418737,1.0,0.05214734904686419,0.05213515365348135,-0.22539928206568557,-0.18632605795719984,-0.09013767745307133,-0.24705206813971411,0.16864949665063397,-0.06239155597361318,0.2993902731139173,0.11200886650356463,-0.11200886650356498,0.1061188525424701,0.2428463425890806,-0.15268023777180392,0.04857500638952079,-0.21493040410871775,0.14925869470510353,0.27191480038970106,0.09925289191986876,-0.33216913391150293,-0.3240117911286819,-0.26599010269840684,0.11501939159927334,-0.03899615354477896,-0.2867359451863017
0.0418213028570083,0.05214734904686419,1.0,0.9999999727104758,0.01766976569308082,0.023843167766841547,0.024150083595945608,0.007362207603148978,-0.06570258475713635,-0.06778510114072249,-0.049210774042849834,0.07516362958560269,-0.07516362958560285,-0.2076404216644372,0.021314187960563585,-0.04311714738211406,-0.006134876574337455,0.05416457509409276,0.06608495983021247,-0.036543193641307314,-0.06291133867377545,0.04495179732165036,0.07040629030407629,-0.008441981657512317,-0.08649690593552785,-0.09065353377489913,0.02525709071775724
0.041806513508173125,0.05213515365348135,0.9999999727104758,1.0,0.017840348622856356,0.024038110670896864,0.0243804003489099,0.007498850329336101,-0.06573308939835372,-0.06777582283062972,-0.04921918035228651,0.07515065812269309,-0.07515065812269327,-0.20764424570557494,0.021299620444798977,-0.04308531506158972,-0.006151855082114329,0.05418489016320213,0.06605108617252332,-0.0365491421499382,-0.06290148305420841,0.04499359155145351,0.07043180794294393,-0.008381840023883744,-0.08647971019885187,-0.0906658243238488,0.025283890577933173
-0.30732175602858514,-0.22539928206568557,0.01766976569308082,0.017840348622856356,1.0,0.9666440704235097,0.827199212424964,0.9789516167596541,-0.49720441745693345,0.11006254103661302,-0.15585258381677228,-0.23559130693363456,0.23559130693363461,-0.18373508633467178,-0.2752885008847343,0.2728082174972041,0.017865473546998707,0.5886058013779266,-0.29467300469692653,-0.4635714452499233,-0.10965457140119057,0.6502338911406452,0.6030718666555066,0.5783424532573471,-0.13760365886647188,-0.04344876741919587,0.4229474922198548
-0.2589373775673272,-0.18632605795719984,0.023843167766841547,0.024038110670896864,0.9666440704235097,1.0,0.9124364588883543,0.9129558373881628,-0.4004273675665709,0.11136303762823162,-0.13423998853205424,-0.18925006984943069,0.18925006984943082,-0.14771168657693143,-0.22758992851351986,0.3063477415023393,0.004506932196759652,0.5170984221197306,-0.293038691469278,-0.41209950977794807,-0.07910554661073126,0.5630359017750057,0.524715503995564,0.52347152040348,-0.1017311034713177,-0.03261654432817729,0.380604947154994
-0.11875736838378745,-0.09013767745307133,0.024150083595945608,0.0243804003489099,0.827199212424964,0.9124364588883543,1.0,0.7048757348285504,-0.21375822483166798,0.061808673536996483,-0.06382464521534495,-0.09515373031351342,0.09515373031351358,-0.058888802915430326,-0.11123992946377084,0.18882466035062354,-0.04751136966133552,0.20916015642833435,-0.19516230421220634,-0.13672265718384768,0.013438174163021828,0.29403979698729377,0.2284848457798205,0.34437768313829326,0.03138134086467233,-0.04777752506037993,0.19177198352409963
-0.3390453935872998,-0.24705206813971411,0.007362207603148978,0.007498850329336101,0.9789516167596541,0.9129558373881628,0.7048757348285504,1.0,-0.540565938144582,0.13651525054550537,-0.16933074626738817,-0.26363192477388275,0.263631924773883,-0.2048115850285184,-0.30145246970274087,0.29369098365983354,0.049606975847736844,0.6583389156859327,-0.3277283498262687,-0.5297454003825015,-0.12108980835696125,0.7121281167801494,0.667736456902825,0.6187950763972561,-0.15848300267708437,-0.014066926705655021,0.46424832736194005
0.23763715423388804,0.16864949665063397,-0.06570258475713635,-0.06573308939835372,-0.49720441745693345,-0.4004273675665709,-0.21375822483166798,-0.540565938144582,1.0,0.42960457671395935,-0.023579317708924512,0.04204828010920214,-0.042048280109202224,0.10339281501973742,0.35891538505688786,-0.04411131539887473,0.06674774799365131,-0.48757383748726824,0.25225580125320235,0.31660976324530016,0.03546195314978956,-0.6787616896787455,-0.5676545157544908,-0.5882075197681941,0.05712253025682664,0.6695339013482952,-0.5147965376354706
-0.07555434859538933,-0.06239155597361318,-0.06778510114072249,-0.06777582283062972,0.11006254103661302,0.11136303762823162,0.061808673536996483,0.13651525054550537,0.42960457671395935,1.0,-0.09800885349049193,-0.2163387186891855,0.21633871868918542,-0.1283965087751901,0.1496746889312735,0.0314252728637925,0.06551749630456047,0.09929986321148966,0.09352201717538802,-0.16744080252236468,-0.12403855701552396,0.007671960443420688,0.09282276563518453,-0.06952231665046404,-0.16974735914054312,0.8701602328461797,-0.03965128561660387
0.316662417171781,0.2993902731139173,-0.049210774042849834,-0.04921918035228651,-0.15585258381677228,-0.13423998853205424,-0.06382464521534495,-0.16933074626738817,-0.023579317708924512,-0.09800885349049193,1.0,0.37854249410708146,-0.37854249410708185,0.21476887574043607,0.13515216861130797,-0.23060069451611642,0.07369406953655495,-0.2174168817937945,0.12358518474471716,0.23573196691660536,0.12866342617773247,-0.19324724064114937,-0.2199731075586224,-0.1570571462826397,0.12071547497737531,-0.14976853722317085,-0.1975425638703635
0.1443194817950369,0.11200886650356463,0.07516362958560269,0.07515065812269309,-0.23559130693363456,-0.18925006984943069,-0.09515373031351342,-0.26363192477388275,0.04204828010920214,-0.2163387186891855,0.37854249410708146,1.0,-0.9999999999999999,0.1256490740521798,0.11213981462012813,-0.09195352302687253,0.1641561809376547,-0.2447654839743345,0.17383617759454792,0.24063366513121687,0.022142258521537627,-0.32961429966961314,-0.26695487207255736,-0.3117961961746584,0.010629992213981383,-0.2528184176977974,-0.30890963260570603
-0.1443194817950373,-0.11200886650356498,-0.07516362958560285,-0.07515065812269327,0.23559130693363461,0.18925006984943082,0.09515373031351358,0.263631924773883,-0.042048280109202224,0.21633871868918542,-0.37854249410708185,-0.9999999999999999,1.0,-0.12564907405217995,-0.11213981462012838,0.09195352302687254,-0.1641561809376547,0.24476548397433462,-0.17383617759454836,-0.24063366513121698,-0.022142258521537273,0.3296142996696134,0.26695487207255725,0.31179619617465903,-0.010629992213981173,0.25281841769779745,0.3089096326057065
0.1366250707141548,0.1061188525424701,-0.2076404216644372,-0.20764424570557494,-0.18373508633467178,-0.14771168657693143,-0.058888802915430326,-0.2048115850285184,0.10339281501973742,-0.1283965087751901,0.21476887574043607,0.1256490740521798,-0.12564907405217995,1.0,0.0634488029975747,0.012525675742801229,-0.1243819235150111,-0.2283516244963689,-0.0774083785885512,0.2519849131204528,0.2212436481131439,-0.17663907535580425,-0.2528218701534478,-0.037287460633532755,0.27409686677986506,-0.11649908851603594,-0.08515915928204724
0.2780748910372087,0.2428463425890806,0.021314187960563585,0.021299620444798977,-0.2752885008847343,-0.22758992851351986,-0.11123992946377084,-0.30145246970274087,0.35891538505688786,0.1496746889312735,0.13515216861130797,0.11213981462012813,-0.11213981462012838,0.0634488029975747,1.0,-0.18073930946123667,0.14949812615333155,-0.2965096422195674,0.25017845503457303,0.28530247112582013,0.008282368300363763,-0.4086189000743865,-0.3558526167568242,-0.37198885647765273,0.0205475810067787,0.20751594412311444,-0.330005803536148
-0.19846084779228726,-0.15268023777180392,-0.04311714738211406,-0.04308531506158972,0.2728082174972041,0.3063477415023393,0.18882466035062354,0.29369098365983354,-0.04411131539887473,0.0314252728637925,-0.23060069451611642,-0.09195352302687253,0.09195352302687254,0.012525675742801229,-0.18073930946123667,1.0,-0.07643888202532961,0.3349958048774543,-0.3893419310508998,-0.4598001045640565,-0.1652927276511857,0.3566849771005345,0.44886434051996527,0.39728882583372854,-0.13941964314499228,0.06160841761756189,0.48173784082910714
0.06365785208732173,0.04857500638952079,-0.006134876574337455,-0.006151855082114329,0.017865473546998707,0.004506932196759652,-0.04751136966133552,0.049606975847736844,0.06674774799365131,0.06551749630456047,0.07369406953655495,0.1641561809376547,-0.1641561809376547,-0.1243819235150111,0.14949812615333155,-0.07643888202532961,1.0,-0.11362695576823939,0.24277946927892838,0.08148848396975703,-0.06991256544340815,-0.18934045447636966,-0.0828464045934618,-0.25766097589574155,-0.1620341303589787,0.1119766215381595,-0.2922514533754909
-0.3611595102383932,-0.21493040410871775,0.05416457509409276,0.05418489016320213,0.5886058013779266,0.5170984221197306,0.20916015642833435,0.6583389156859327,-0.48757383748726824,0.09929986321148966,-0.2174168817937945,-0.2447654839743345,0.24476548397433462,-0.2283516244963689,-0.2965096422195674,0.3349958048774543,-0.11362695576823939,1.0,-0.0766630521262242,-0.6898674611963522,-0.33717317169698685,0.7108369826331838,0.8202232599629052,0.46485976845591986,-0.4403577482448081,-0.03572124080937982,0.5189096870087265
0.15477815291556388,0.14925869470510353,0.06608495983021247,0.06605108617252332,-0.29467300469692653,-0.293038691469278,-0.19516230421220634,-0.3277283498262687,0.25225580125320235,0.09352201717538802,0.12358518474471716,0.17383617759454792,-0.17383617759454836,-0.0774083785885512,0.25017845503457303,-0.3893419310508998,0.24277946927892838,-0.0766630521262242,1.0,0.10814385134289463,-0.4193833448337004,-0.4962062505210875,-0.18926196595749054,-0.7488920440607881,-0.5503015565294544,0.12646015547089723,-0.5584261932139255
0.3679074125504972,0.27191480038970106,-0.036543193641307314,-0.0365491421499382,-0.4635714452499233,-0.41209950977794807,-0.13672265718384768,-0.5297454003825015,0.31660976324530016,-0.16744080252236468,0.23573196691660536,0.24063366513121687,-0.24063366513121698,0.2519849131204528,0.28530247112582013,-0.4598001045640565,0.08148848396975703,-0.6898674611963522,0.10814385134289463,1.0,0.5375651542508973,-0.6429913329753618,-0.8554137450719185,-0.32189209286483533,0.658049388724658,-0.09436767097521753,-0.5453931583118089
0.1472817613946378,0.09925289191986876,-0.06291133867377545,-0.06290148305420841,-0.10965457140119057,-0.07910554661073126,0.013438174163021828,-0.12108980835696125,0.03546195314978956,-0.12403855701552396,0.12866342617773247,0.022142258521537627,-0.022142258521537273,0.2212436481131439,0.008282368300363763,-0.1652927276511857,-0.06991256544340815,-0.33717317169698685,-0.4193833448337004,0.5375651542508973,1.0,-0.09776161586117814,-0.42805986480137403,0.2418980652138107,0.8626697003405593,-0.12232130372729501,-0.053770347256886716
-0.4285528470597737,-0.33216913391150293,0.04495179732165036,0.04499359155145351,0.6502338911406452,0.5630359017750057,0.29403979698729377,0.7121281167801494,-0.6787616896787455,0.007671960443420688,-0.19324724064114937,-0.32961429966961314,0.3296142996696134,-0.17663907535580425,-0.4086189000743865,0.3566849771005345,-0.18934045447636966,0.7108369826331838,-0.4962062505210875,-0.6429913329753618,-0.09776161586117814,1.0,0.8889193983711413,0.8829740862949234,-0.12389829460956185,-0.1758787068908376,0.8777683080417157
-0.43794385698455196,-0.3240117911286819,0.07040629030407629,0.07043180794294393,0.6030718666555066,0.524715503995564,0.2284848457798205,0.667736456902825,-0.5676545157544908,0.09282276563518453,-0.2199731075586224,-0.26695487207255736,0.26695487207255725,-0.2528218701534478,-0.3558526167568242,0.44886434051996527,-0.0828464045934618,0.8202232599629052,-0.18926196595749054,-0.8554137450719185,-0.42805986480137403,0.8889193983711413,1.0,0.5986515669901913,-0.5366287163970247,-0.06492313047038277,0.7573426468141949
-0.32685054278827785,-0.26599010269840684,-0.008441981657512317,-0.008381840023883744,0.5783424532573471,0.52347152040348,0.34437768313829326,0.6187950763972561,-0.5882075197681941,-0.06952231665046404,-0.1570571462826397,-0.3117961961746584,0.31179619617465903,-0.037287460633532755,-0.37198885647765273,0.39728882583372854,-0.25766097589574155,0.46485976845591986,-0.7488920440607881,-0.32189209286483533,0.2418980652138107,0.8829740862949234,0.5986515669901913,1.0,0.31679247895202794,-0.21910950983304434,0.838187841450192
0.17858537196838248,0.11501939159927334,-0.08649690593552785,-0.08647971019885187,-0.13760365886647188,-0.1017311034713177,0.03138134086467233,-0.15848300267708437,0.05712253025682664,-0.16974735914054312,0.12071547497737531,0.010629992213981383,-0.010629992213981173,0.27409686677986506,0.0205475810067787,-0.13941964314499228,-0.1620341303589787,-0.4403577482448081,-0.5503015565294544,0.658049388724658,0.8626697003405593,-0.12389829460956185,-0.5366287163970247,0.31679247895202794,1.0,-0.15346418889428481,-0.02397802450874231
-0.03157776586495445,-0.03899615354477896,-0.09065353377489913,-0.0906658243238488,-0.04344876741919587,-0.03261654432817729,-0.04777752506037993,-0.014066926705655021,0.6695339013482952,0.8701602328461797,-0.14976853722317085,-0.2528184176977974,0.25281841769779745,-0.11649908851603594,0.20751594412311444,0.06160841761756189,0.1119766215381595,-0.03572124080937982,0.12646015547089723,-0.09436767097521753,-0.12232130372729501,-0.1758787068908376,-0.06492313047038277,-0.21910950983304434,-0.15346418889428481,1.0,-0.1848403448469998
-0.3552512940088784,-0.2867359451863017,0.02525709071775724,0.025283890577933173,0.4229474922198548,0.380604947154994,0.19177198352409963,0.46424832736194005,-0.5147965376354706,-0.03965128561660387,-0.1975425638703635,-0.30890963260570603,0.3089096326057065,-0.08515915928204724,-0.330005803536148,0.48173784082910714,-0.2922514533754909,0.5189096870087265,-0.5584261932139255,-0.5453931583118089,-0.053770347256886716,0.8777683080417157,0.7573426468141949,0.838187841450192,-0.02397802450874231,-0.1848403448469998,1.0
