0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1.0,0.31954913135853646,0.45708232541862565,0.558268183229545,0.6749509643042243,0.2949374935918259,0.32866933664526127,-0.27026547010273233,0.281722444812619,0.2606785229762899,0.31418453979714556,-0.17329599572319726,0.3307071398350852,0.22383836736938978,0.09796640757104448,0.42047045645834286,-0.08077890272219773,0.31258310692734737,0.322521576212146,0.15230002654087757,0.2731486354217815,0.323378994149481,-0.2626411404561662,0.15230001335447566,0.27321676719046817,-0.3097186576635432,0.3055733833550089,0.2967378183543439,0.32966175598053177,-0.30146066223770945,0.3259422104397549,0.3190605595668418,0.4338411637275544,0.4904072664723281,0.6690648061763494,0.49109700010301244,0.45733381445535826
0.31954913135853646,1.0,0.35460345143370403,0.24904212143663476,0.1884758601967765,0.9896138107289807,0.9968140297529459,0.10385437285768581,0.980903252819844,0.2434995301482515,0.5644522546075859,-0.2953957710241865,0.9881236717534275,0.5610069528241858,0.18979876786462915,0.7065782240912047,0.07226968859813904,0.4152056361964435,0.5607822492831723,0.7897179840964368,0.8213365085794977,0.8455272513171221,-0.23755679768344057,0.7897179805547873,0.8213630427604397,-0.23449875386846195,0.9921797331809581,0.9883849880109614,0.9804976475933365,0.1012426964551905,0.8184409829068906,0.8616467742327001,0.7120270246170359,0.5378920959145697,0.6600155278122315,0.02284447223013396,0.7133842436656086
0.45708232541862565,0.35460345143370403,1.0,0.27819873962809943,0.34689400349137417,0.3205212736368692,0.3690963156665757,-0.21078186830013906,0.3106162197486317,0.23626080556420107,0.6463589714938565,0.10481645038823427,0.39895912579636295,0.4129623188104869,0.1660861014156922,0.40722300086742064,-0.03289156941786382,0.24928055595413245,0.3242836805010467,0.11869898227107412,0.23487218632339,0.2837069471191829,-0.2157687903195949,0.11869897142227907,0.23496807616126217,-0.23864102826623798,0.3279372845979639,0.32362560034144466,0.4060468430616877,-0.17772903294466838,0.2833025403862944,0.2820706864556079,0.40459083351312486,0.5462027619935784,0.485320165408736,0.19354507367384188,0.42192151628018615
0.558268183229545,0.24904212143663476,0.27819873962809943,1.0,0.37180627790139914,0.23934310945852952,0.2521882754738766,-0.05829046862618238,0.2340245558079258,0.2132394260662619,0.22802759231851147,-0.221776917264829,0.25599693711083993,0.15019180363776585,0.09221052478333193,0.19351545114656574,-0.049955254771647174,0.23946249016231672,0.27701630322928716,0.04979535209551603,0.14688323948774007,0.1948489460984827,-0.193473406824132,0.04979534036509964,0.14696490323546185,-0.2599961928610349,0.24294935321776379,0.24339265996327986,0.25586746447058845,-0.07501600725195544,0.1994379817402954,0.18977697972351779,0.27449827437536506,0.35396159343930483,0.3812105832707751,0.4601323238393976,0.2699405766754576
0.6749509643042243,0.1884758601967765,0.34689400349137417,0.37180627790139914,1.0,0.18143797510836787,0.1831519107191287,-0.25947789809341304,0.163906789075744,0.18543397478901402,0.17598731053574326,-0.14714217165743676,0.19200580164862657,0.1789327296886463,0.06561595655517108,0.4000424192238076,-0.0017006263493624042,0.2836445042711958,0.19659327398183735,0.06992999135171701,0.21462521449094754,0.2558642767935553,-0.17834555338627162,0.06992998272144625,0.2146275635537256,-0.20150998798395978,0.1967204092202713,0.18944836585139713,0.1937357815884295,-0.27554419151006543,0.2703579329685519,0.24233470258742332,0.3641534078875996,0.30532238715310905,0.6328340713573715,0.636003889864302,0.42236466497169667
0.2949374935918259,0.9896138107289807,0.3205212736368692,0.23934310945852952,0.18143797510836787,1.0,0.9783133968029583,0.09996751200438178,0.9968836120964966,0.22965989640138584,0.49790745644067363,-0.2877679409602921,0.9824610438058813,0.5061314899036317,0.16634703096649786,0.6835881713198301,0.06640695045033149,0.42105004754840225,0.5206992759881468,0.8005165929917011,0.831700725439105,0.850057539105492,-0.22109047188922856,0.8005165903839739,0.8317247865958123,-0.22656603560581778,0.9973076768963122,0.9972879109834742,0.9787746884962459,0.09731626820082394,0.8231652564442652,0.8659883236807515,0.710858703742163,0.48504270583002546,0.6350271527818733,0.02733785045320628,0.6900450410769293
0.32866933664526127,0.9968140297529459,0.3690963156665757,0.2521882754738766,0.1831519107191287,0.9783133968029583,1.0,0.10027288482466921,0.9700170182020955,0.23945242249575088,0.5843277346918415,-0.29311483487480616,0.9873068442109059,0.556764502236789,0.18491973696095862,0.7120660015887004,0.07393077765947222,0.41112122986503186,0.5854262892118605,0.7949618845733815,0.819354480168542,0.8453666252351694,-0.24257441694666462,0.7949618806938841,0.81937932338985,-0.2465736564171428,0.9805574696421717,0.977010568202484,0.978465470506082,0.09926234003705343,0.8168652725746471,0.8626352509787404,0.7121454820807053,0.5643058788830044,0.665446696309839,0.018808290608761463,0.7190218580047385
-0.27026547010273233,0.10385437285768581,-0.21078186830013906,-0.05829046862618238,-0.25947789809341304,0.09996751200438178,0.10027288482466921,1.0,0.0962995942568644,0.02651070605945293,0.044086632890377765,-0.13659767956049138,0.07068623057863443,0.1427620419161082,0.1408508796763992,-0.1557358858409491,-0.11015562418544307,-0.16729091437017699,-0.07087818826953737,0.017741432793862043,-0.03996064684784298,-0.06173243445875168,-0.04499690508664515,0.017741431297834478,-0.039876971685370466,0.09112936683117674,0.10281837075408597,0.10020145713414226,0.06131642342694378,0.9032351847777693,-0.07288491652764496,-0.05225753069735317,-0.15034903653180248,-0.16950706421092487,-0.2217429236489812,-0.2310919485683435,-0.15750801157824465
0.281722444812619,0.980903252819844,0.3106162197486317,0.2340245558079258,0.163906789075744,0.9968836120964966,0.9700170182020955,0.0962995942568644,1.0,0.20934607071806674,0.4789733320860156,-0.2748994152569457,0.9782956410539638,0.46981922980350405,0.14017538201354546,0.6675088484622036,0.06181421083730804,0.4210245358902937,0.5113917847166181,0.8118589366524336,0.8357495801749402,0.8510307832439125,-0.21292624439771443,0.811858934813653,0.8357757198484775,-0.235081194142297,0.9884148812137646,0.9924401262517609,0.9758887871893069,0.09603117451941585,0.8223965060711667,0.8683680267078497,0.7093148714228721,0.47091227028276206,0.6164824639130917,0.023723888394644836,0.6738387469198274
0.2606785229762899,0.2434995301482515,0.23626080556420107,0.2132394260662619,0.18543397478901402,0.22965989640138584,0.23945242249575088,0.02651070605945293,0.20934607071806674,1.0,0.22827685106167725,-0.5860312241651149,0.22785225210339796,0.2845978727113152,0.4565021297159507,0.20959818112661865,0.15541195023500537,0.11816280941933352,0.3197162352874213,0.045075982351751975,0.10832622077818495,0.1416244286318596,-0.4704966695358795,0.04507598590300875,0.10837085020749654,-0.5436338097338008,0.24725947613244453,0.23574171914616024,0.2231702319661877,0.005509996794571355,0.14115255991524192,0.14102665086477928,0.20711392232968892,0.5453682157232247,0.25855067922324626,0.12615568815043035,0.22276886845700236
