0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
1.0,-0.2110325067792446,-0.030433947621335427,0.30622599364818276,-0.12803033230201422,0.11983212878539448,-0.09583962683271642,-0.05200452679527795,0.23837529130604904,-0.05586882559465637,0.09272699344169827,-0.0861255130500264,-0.1722557256823436,-0.04025581152827776,0.009624169343128812,0.20402469784918748,-0.013619710995278743,0.04710281479096968,0.10650636679421056,-0.24860243083430286,0.18548362211269076,0.021031786217164148,-0.08425974211764732,0.04456722983771574,-0.07968194112248358,-0.09175530838091131,0.010381947977596956,0.17013947344608807,-0.07043635146610927,0.2828510536222006,0.1579956356046783,-0.2011088576116901,-0.14206672619542748,-0.06060264595831458,-0.1641969656784585,0.04300649314978372,-0.16111009538327833,-0.21148527385206012,0.06315948676979402,0.12641292574175053,0.27014992922946807,0.17383407508678764,-0.3604433894191652,-0.29663501540528187,-0.09743687604444266,-0.21584485013464091,0.05939605580952152,-0.030015464063686666,-0.007271007340470674,-0.03440303342969776,0.19939890201066177,-0.2634611413158809,-0.09686459364331174,0.15327658396308996,-0.11527381777217016,-0.24398318188693452,-0.15475520908966484,0.237725224880669,0.0475556573733527,0.30062239709692007,0.15123300031496778,-0.2105441633152306,-0.02627747141010873,-0.13696946018102685,-0.18321182381544776,-0.2019039263169816,-0.19323913640989923,0.05506973094935353,-0.10478413985037065,0.06658091199979944
-0.2110325067792446,1.0,0.08247537628625012,0.07051514060142054,0.16074096770926352,-0.04143266536108518,-0.09082084716527634,-0.03454575353539845,-0.0666467238328536,-0.04599313463794973,-0.05338631807612402,0.028699930874915902,0.04972411796774174,0.049061913443932896,-0.12682230556107132,-0.03302318706561912,-0.049848564660948336,0.020845695435880485,-0.07136980697323349,0.20151115546015194,-0.043678315202099874,-0.047719935728251006,-0.10886029567687908,0.01896582567142788,-0.0398633035039472,-0.08244822585719283,0.062045871626997505,-0.07082591523841567,-0.14648966486641463,-0.14185964529737183,-0.060243632045918684,-0.052945307063442824,0.07477133629850873,-0.022457160732198736,-0.13373287799933437,-0.0605267579553701,-0.11848257491909002,0.08664234130384453,0.04320844557484523,0.0737746082396619,-0.05564336219653576,0.03490206907699119,0.21617899809922347,0.03924990281977014,-0.10846303377215834,-0.054648700045631264,-0.03743266074600335,-0.028998399428120315,-0.03998622817502724,-0.025369838488580924,-0.004530190105665055,0.1756392123030068,0.0781713178519397,-0.04036436319864618,0.19031672864342816,-0.0649255343609501,0.04960478340300429,0.017103072489516764,-0.18971462303533887,-0.022256686101102117,0.01094616577808594,0.06996502372735543,0.02406089090737795,0.005700010839164798,0.1846058518830815,-0.04465378727073787,0.10624134607267458,-0.10729781702680505,-0.15130687217567515,-0.1729921917038402
-0.030433947621335427,0.08247537628625012,1.0,-0.09677145194017531,0.3040827102678932,-0.10139963459620051,-0.19312790137402008,-0.11629780223649672,0.03664171902138513,-0.24943709125674704,-0.023205590482197863,-0.09000310061036915,0.04515192259627971,-0.1276507397504059,-0.2467829112900472,0.0842608730747001,-0.023940023760510812,-0.046844657124807246,-0.06665015994592725,0.13978029688235355,0.13303111261381356,-0.05916461045584079,-0.20776059775939934,-0.15616550479140898,0.12470483142777397,-0.20052672386603937,0.22590493740722806,0.12341385521430043,-0.1773503969101372,-0.060809161887693024,0.09061348835173987,-0.201981568580627,-0.027559772660732697,-0.1851162551815495,-0.09017083838935785,-0.10458593771253415,-0.1739689827683938,-0.0772506637798462,0.23581416059016874,0.1512875529355045,0.12366041712819409,0.016049735434026165,-0.0011744121689632196,-0.021702264758677176,-0.19304651414692042,-0.14102138241318105,-0.1272188015294561,-0.1812265937270807,-0.08074599086736763,0.11054858135108064,0.3225201874010503,0.08323835485695866,0.01202851424822823,0.10648542784582138,0.1891123580345375,-0.10763934625724919,-0.06314661078912448,0.034269191837058795,-0.012914364226922053,0.25211443426070496,0.247133527563082,-0.14554427421790103,0.11328783172165059,-0.036123277409894065,0.16865978917574534,-0.1724400428241529,0.008314412703196748,-0.11699885596212363,-0.21603593375019595,-0.20888778346753523
0.30622599364818276,0.07051514060142054,-0.09677145194017531,1.0,-0.3754183206707061,-0.05413335555129275,-0.16803746650832138,-0.17746964814780392,0.08636987075315078,-0.154910350745844,-0.03794958019993072,-0.09378391860570182,-0.2258353834584772,0.07722602477673449,-0.08480170242558832,0.2227766847193421,-0.0863485585527104,-0.05448000717163832,0.04625435954792524,-0.05159766708145993,-0.01642029197522671,-0.04516766389630006,-0.21887521040249855,0.006102445872588299,-0.08645190673052004,-0.006875813157787477,-0.1214063646166939,0.050493262229349085,-0.20790280154329716,0.11687664200804697,0.030786962651191088,-0.24707790368108354,-0.19629559159622895,-0.18105020273243028,-0.14688330974965882,0.05962993257810574,-0.35695661722033556,-0.09020997946943028,-0.16827945532620564,0.30842551748856234,0.06904248001526386,0.09209073537668304,-0.19772941797220403,-0.1677293080522559,-0.19470390556155692,-0.2638048275845423,0.09339470905028893,-0.18810959157903603,-0.18319345137674267,-0.08973618173409519,0.16351720986647536,-0.14078339530490072,0.06290661731053843,-0.04530580647076769,-0.0014868918337080385,-0.2484557491732154,-0.16595737522410478,0.43723185990557195,-0.16983669689130826,0.13758506455083494,-0.10250989506773772,-0.05882330814292894,0.08673268781727403,-0.21566940576212584,-0.22124842665956282,-0.21570040003356014,-0.1298309960284101,-0.10584016752031226,-0.05605631633636885,0.04703188145750696
-0.12803033230201422,0.16074096770926352,0.3040827102678932,-0.3754183206707061,1.0,-0.27105366013563814,-0.24767207558096585,-0.09693595521279101,0.0004473889160621939,-0.35675380076558744,-0.11679424560188949,-0.16960369008873946,0.17176527879119963,-0.33211158884856806,-0.35349494983115326,0.17617445107702182,0.012241460113796942,-0.13814110129101348,-0.13905514869157876,0.2079711011417842,0.081069081106621,-0.22277266110917976,-0.35421642012748134,-0.15187454685217544,0.25465909280114163,-0.3817317609960683,0.33100574581073994,0.24799746229355876,-0.3041498529298436,-0.24642943645237567,0.08074360011749139,-0.1974123254152826,0.010117594518160744,-0.26495227531133775,-0.20096639747922065,-0.25239360665536476,-0.30170710473949897,-0.0869203749286838,0.31636478910204074,0.09094725840529817,0.052642997433698886,-0.058223468494993415,0.12551058015189467,0.08400761037704843,-0.24064486044221528,-0.14220097011902202,-0.19080280133644828,-0.2003159002790399,-0.08432940190611805,-0.05398256864480627,0.4305281065594763,0.27906349550142,0.051457260631240176,0.11002413012528002,0.18704730178100684,-0.1025509917693693,-0.13669581802560293,-0.0006487387078752172,0.11403671637080864,0.22709277077893816,0.31476297300966033,-0.28373692587020255,0.17534418312797698,-0.07269719189077627,0.24782909990518476,-0.208495305164278,0.2400147265202273,-0.23073620856903676,-0.3170286701498392,-0.29410701655013655
0.11983212878539448,-0.04143266536108518,-0.10139963459620051,-0.05413335555129275,-0.27105366013563814,1.0,0.05857861519771686,0.35945813403757404,0.2522083234479763,0.5146481872619735,0.3865088703986612,0.21116011845618077,-0.10107815824720687,0.18416849362418244,0.2338220110995656,-0.26215553657085033,0.08417629700344889,0.4461129269773281,0.191937980821814,-0.12200279630355987,0.2667412374886949,0.32409662010635076,0.3918450204148762,0.4243477749077588,-0.15880911158896374,0.16366698727243997,-0.0836960370212917,-0.10804656232494979,0.12243717334273352,0.3040872717152716,0.13360866579691774,0.14109676765373041,0.10297700926074234,0.4175865475310715,-0.12185266532487436,0.12452996172105879,0.38927941155484,-0.12468196880010592,0.10527142806916062,-0.14744747907001032,0.04850705445476977,0.2771964850864169,-0.03316595170298649,-0.2638996378369731,0.34490008060770155,0.17353758114513124,0.14442131522619964,0.37578785947777965,0.18854828008124444,0.013490054466907922,-0.31767137688349467,-0.15743364815498612,-0.27707165595988104,0.12261854779302138,-0.19046599421444235,-0.21002505808843083,0.44274348357443305,-0.18377140304917375,-0.14786165407458982,0.10790080766978839,0.04685409020974686,-0.03227920792128463,-0.10907351219360165,0.21588305894500617,-0.05954001936668897,0.1092678365316984,-0.16137297890738458,0.42411047072595504,0.0024728232550228105,0.08847696006375486
-0.09583962683271642,-0.09082084716527634,-0.19312790137402008,-0.16803746650832138,-0.24767207558096585,0.05857861519771686,1.0,0.020808394003296236,-0.23232589307090667,0.26085538463882396,-0.16121578639646506,0.050636341995689865,-0.08375317415541038,0.23008328657377544,0.46926188637808547,-0.219106205007996,-0.03300756159750548,-0.004167739238388556,0.03580240340024868,-0.3272541031857963,-0.383196963331651,0.22080514114955405,0.3799689711804082,-0.14071901538233111,-0.322305457988267,0.3278891507895842,-0.2048870383408596,-0.21663890776009997,0.6179010958307782,0.06604839122118468,-0.15007421193677914,0.318709573378192,0.04531065062441414,0.21137084254341473,0.3565062607727935,0.13188246021355782,0.3186781540766578,0.09473200381067903,-0.21402159158985548,-0.3575325538693427,-0.0947113836646801,-0.05884247427773207,-0.01411881755016202,0.18046399917753242,0.23718846368974975,0.22018933153853612,0.0360974496952424,0.10472864795772004,0.11891471225322058,0.12503446314987446,-0.31960144579180605,-0.07098865490103694,0.04553242366731067,0.0191078083664057,-0.05423445390551194,0.27873203645724626,-0.109370124926472,-0.16102098869296186,0.07413759623751645,-0.45063875199254516,-0.23308987790391472,0.2587378622618767,-0.1146664132731201,-0.04501115046680729,-0.03427137806640695,0.45508131146791875,-0.12027879077657572,0.05850900187208484,0.4519761975388686,0.115528062767077
-0.05200452679527795,-0.03454575353539845,-0.11629780223649672,-0.17746964814780392,-0.09693595521279101,0.35945813403757404,0.020808394003296236,1.0,0.1481447897397839,0.4059688727847515,0.22761558982660338,0.18509999574151326,0.036279805352413416,0.14229785436106834,0.1104419312428198,-0.19810697023531257,0.06986740818941162,0.23511645498296646,0.11335625401058715,0.002279290504732138,0.1559330453313664,0.18481065848545403,0.22380501582641663,0.3420040873446895,-0.04944649851283231,0.11447952534498859,-0.0047495205499168466,-0.09591261786393257,0.08888043411349685,0.14069747985587128,0.0055534964788404,0.20117864973132202,0.10445588187853928,0.2909709396852422,-0.05218794203197492,0.03028260420424566,0.3035861968062356,-0.02183986221785234,0.07722452742397247,-0.14468971962679783,-0.09699090479299621,0.13756537273594455,0.12072774779430857,-0.1465287069008297,0.26387295773411856,0.17566436154748916,0.07231388039260228,0.35775087081403917,0.19202794883234617,-0.030367129289493578,-0.3127815822616242,-0.021411267615049842,-0.17209271063145157,-0.04391813699640715,-0.13753241030166236,-0.08850312519133473,0.37595868088459217,-0.181161818948994,-0.1238876265425785,-0.0127755111854223,-0.041451106840532846,0.015545500226403131,-0.10222972494029765,0.21011409251654087,-0.02937807134886686,0.07832427061952305,0.016064075056149856,0.27433929181738076,-0.016364489614011022,0.04962258468708026
0.23837529130604904,-0.0666467238328536,0.03664171902138513,0.08636987075315078,0.0004473889160621939,0.2522083234479763,-0.23232589307090667,0.1481447897397839,1.0,0.08985281121573063,0.2863166023950187,0.05417366810712628,-0.07753580058369289,-0.03451110317450856,-0.12585487792353403,0.0945489274935228,0.07232320214042612,0.2172702807840425,0.037163362490007006,-0.020805813626120228,0.3975583401759736,0.09728053350424043,-0.04101347388310942,0.3063650561034622,0.11895162166577286,-0.11344993428351695,0.1429989015325939,0.13678500561506066,-0.23504183298201958,0.2684958431343102,0.19388791479363476,-0.19924435787142458,-0.036675125581419714,0.06537874027637802,-0.3400871004611244,-0.09575978799175631,0.007263802899596893,-0.21310656253896476,0.12806159288013394,0.16224799066332102,0.20500313864073794,0.2631585031165453,-0.12522336987967286,-0.3530924131984312,0.03427998050350973,-0.1500922743122399,0.09955799901878103,0.08791144960423726,-0.009934623601884114,-0.08424130548471694,0.10999531623382124,-0.07400903062762017,-0.16824720839508178,0.14347338534017273,-0.08366055826753165,-0.3659341703237799,0.30501341942013743,0.09309384635288669,-0.10950127344467903,0.3958778570970482,0.2135353144064574,-0.2727016988117748,0.10021583066864283,0.0963578120432171,-0.020559275191247093,-0.26694864591410594,-0.10449120758588426,0.1873680190604294,-0.29950179093499407,-0.03274567294845075
-0.05586882559465637,-0.04599313463794973,-0.24943709125674704,-0.154910350745844,-0.35675380076558744,0.5146481872619735,0.26085538463882396,0.4059688727847515,0.08985281121573063,1.0,0.2754679555643083,0.27542356807417023,-0.04334346455433032,0.3362911647358383,0.38217123649291723,-0.4014406839863831,0.09414214360806117,0.362421764570977,0.27432066213484546,-0.1890887935899758,0.037780914384526326,0.30787721569404825,0.49282056141273767,0.40887009237334354,-0.2526271233397359,0.31567402934927064,-0.2609846724244019,-0.3036865480773661,0.33549680730958553,0.25258692789547027,-0.016377538258028942,0.4118395403485486,0.19093524949991747,0.6091941999083906,0.05847015344798664,0.2525665422267111,0.5657085849899225,-0.00767630042816471,-0.0835136621695799,-0.34327093797871033,-0.0914814149865897,0.20780427886798214,0.0570960775015598,-0.11238315250213746,0.5046820097673367,0.3842883569117394,0.14316535306088238,0.43236451824550554,0.2589873554408282,-0.037055670915512894,-0.5434412694687529,-0.13255235335580648,-0.25157175807705384,0.05660478530719617,-0.23834904418572,0.0040928330258383615,0.5044899855238674,-0.31213817116075526,-0.12080739090645068,-0.17848780679927903,-0.15107095101988754,0.14916103848034812,-0.1849723237719037,0.30520752743812,-0.02479515388848744,0.4202206411958582,-0.09611920580139137,0.5148028424009071,0.18922837447013574,0.19705512953291482
