0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.0,0.9026191882622379,0.7188332565841468,0.8951670385390986,0.9485097366979678,0.9385156003803504,-0.4321788307244437,0.846844280019351,0.8028324799974235,0.8213379322720582,0.918358737259487,0.8213373219077909,0.985491096248967,0.6867177848741571,0.8244268954306445,0.36586751654619054,0.7834900789542125,0.9157151901496849,0.9465971243821731,0.9441668016902824,0.901107503273091
0.9026191882622379,1.0,0.8199646142076917,0.9656894444921578,0.922510724136418,0.9155561436174632,-0.3798734990944358,0.8683409739800491,0.6733041717128522,0.8624130085178925,0.8968670577359105,0.8624127664584527,0.9185195501376017,0.5170730931860181,0.7314364741083452,0.3284052081835936,0.7686207625115384,0.8279062364722625,0.9251758078490354,0.910988566042449,0.9986080128864726
0.7188332565841468,0.8199646142076917,1.0,0.7757398988245229,0.7462532643614977,0.7535686477679268,-0.26070985923391754,0.6983905796150552,0.5113828017104043,0.7388638172187362,0.7388531461801838,0.7388638340842107,0.7232550373958656,0.41175688153608847,0.6249728437516399,0.32179145864101244,0.6160771313162712,0.6667263009527081,0.7478245481350375,0.7378801817926974,0.8197910059600764
0.8951670385390986,0.9656894444921578,0.7757398988245229,1.0,0.8937677776083307,0.8849204542302518,-0.3692990136825072,0.8153579027314122,0.6744925707444055,0.8072867712588963,0.8669886680796303,0.8072865232644312,0.9169197863986704,0.519622043610532,0.6896690990081621,0.3045486419399255,0.7297528247065425,0.803406060242127,0.901751696397088,0.873884916940884,0.9647333260569076
0.9485097366979678,0.922510724136418,0.7462532643614977,0.8937677776083307,1.0,0.9949563982159794,-0.412031962451269,0.8915855434223727,0.8267826494322665,0.908211418154881,0.973711351566568,0.9082109764606282,0.961050308321447,0.5475626906039013,0.777579219527468,0.34755976354249285,0.8094956804609252,0.9458798648535498,0.9981462393504856,0.9951618820838707,0.9238688579858199
0.9385156003803504,0.9155561436174632,0.7535686477679268,0.8849204542302518,0.9949563982159794,1.0,-0.37579039327213193,0.8601607301806814,0.7998573081149791,0.9349303983144246,0.9789578572970413,0.9349300827978009,0.9496836244906504,0.5451458356789239,0.7721015691984382,0.35995600483914025,0.77115859690744,0.9310941516567784,0.9920459444922703,0.991866039171036,0.9173833359591373
-0.4321788307244437,-0.3798734990944358,-0.26070985923391754,-0.3692990136825072,-0.412031962451269,-0.37579039327213193,1.0,-0.4986012761855854,-0.402004620153602,-0.2566273309810771,-0.35602765806239867,-0.25662410900269567,-0.42117959573035363,-0.21956077265691057,-0.34170861016012755,-0.12840302943037582,-0.5609678131839936,-0.4533550089504477,-0.41399718502267896,-0.40555856346702485,-0.37941012474398617
0.846844280019351,0.8683409739800491,0.6983905796150552,0.8153579027314122,0.8915855434223727,0.8601607301806814,-0.4986012761855854,1.0,0.6795234594232505,0.7789985646035364,0.8410168390045126,0.7789978686247946,0.8586353514579738,0.47028231384159513,0.7325242130508433,0.29673775297286625,0.932446722644145,0.844060711265316,0.8896219733400128,0.8877675781884384,0.8696585383255339
0.8028324799974235,0.6733041717128522,0.5113828017104043,0.6744925707444055,0.8267826494322665,0.7998573081149791,-0.402004620153602,0.6795234594232505,1.0,0.5922461345542709,0.7809462930592307,0.5922451252439658,0.8142573107607551,0.46203626076381454,0.6252725361010697,0.25427113325009987,0.716386105048475,0.9250887968722347,0.824081504167103,0.8246547469103103,0.6727044671039926
0.8213379322720582,0.8624130085178925,0.7388638172187362,0.8072867712588963,0.908211418154881,0.9349303983144246,-0.2566273309810771,0.7789985646035364,0.5922461345542709,1.0,0.9155762922284532,0.9999999993905193,0.8336946732821623,0.44417077561667256,0.6873078371837804,0.36563432281545294,0.6320338780023329,0.7713661064751323,0.9035759953232083,0.9085894412561442,0.866195301267475
0.918358737259487,0.8968670577359105,0.7388531461801838,0.8669886680796303,0.973711351566568,0.9789578572970413,-0.35602765806239867,0.8410168390045126,0.7809462930592307,0.9155762922284532,1.0,0.9155830503525766,0.9299659302998958,0.5366574459775929,0.7584822466532,0.36581943575250325,0.7516864412403064,0.9109054550175538,0.9708872462650117,0.9708525016349804,0.8984448850548468
0.8213373219077909,0.8624127664584527,0.7388638340842107,0.8072865232644312,0.9082109764606282,0.9349300827978009,-0.25662410900269567,0.7789978686247946,0.5922451252439658,0.9999999993905193,0.9155830503525766,1.0,0.8336942271388226,0.44417091827636357,0.6873078042531384,0.36563646068257066,0.6320325712467881,0.771365427307911,0.9035755552393078,0.9085890353883341,0.8661950373801431
0.985491096248967,0.9185195501376017,0.7232550373958656,0.9169197863986704,0.961050308321447,0.9496836244906504,-0.42117959573035363,0.8586353514579738,0.8142573107607551,0.8336946732821623,0.9299659302998958,0.8336942271388226,1.0,0.6141567550045864,0.7700391508228496,0.3426127341004126,0.7939773200797788,0.919256812266207,0.9611871834361821,0.9533044904189565,0.9168748586223259
0.6867177848741571,0.5170730931860181,0.41175688153608847,0.519622043610532,0.5475626906039013,0.5451458356789239,-0.21956077265691057,0.47028231384159513,0.46203626076381454,0.44417077561667256,0.5366574459775929,0.44417091827636357,0.6141567550045864,1.0,0.6050309809141434,0.2920281177816465,0.44665330733972614,0.5468552718395109,0.5440723975457931,0.5489248941474557,0.5161809111842508
