0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.0,0.0040390363183845516,0.009331238482278579,-0.018294215852689106,0.018880131905929024,0.0015435098628186505,0.0037139863946467275,-0.012735005309598325,0.002336423070713114,0.010617307094995634,-0.014205431950667969,-0.008991675616394829,-0.0029804949594870174,-0.002132557010859707,-0.002098678578450033,0.015972794049718523,-0.01663107154032438,-0.0014666427881181252
0.0040390363183845516,1.0,-0.0004564683154837418,-0.0006144780204536382,-0.008291708144204357,-0.02437906734156204,-0.005182115716541416,0.004179117458067729,-0.013859709053393662,-0.011071842248888278,0.01970606517919211,0.001622932087221205,0.0026084562341381606,-0.014716471796556174,0.004385873466567909,0.005998563967067851,0.004202213019741578,0.009141068754136603
0.009331238482278579,-0.0004564683154837418,1.0,0.00989925537860288,0.006288773564003855,-0.0015865615870483314,0.019940861651385994,0.004401815320416127,-0.007695353786089522,0.007100005069613618,-0.009428412907754263,-0.024702182474048314,-0.020637326504758493,-0.004264138992406791,-0.005210419425454002,-0.0005588056178963559,0.004771229847077977,-0.0013344048069028377
-0.018294215852689106,-0.0006144780204536382,0.00989925537860288,1.0,0.02050417930232872,0.0219308833365435,0.0018047317943244937,-0.0023344767698883877,-0.0017310083060813632,-0.004752831355538014,0.018320092436776306,-0.010003846168430565,-0.006761698868637031,0.0204418629400903,-0.001080036513120342,-0.009261708582786155,-0.017147280502922736,0.0050528706054851075
0.018880131905929024,-0.008291708144204357,0.006288773564003855,0.02050417930232872,1.0,0.005887138233789102,-0.0030467033227038593,0.012453144864280612,0.0036338940507816483,0.0010765887742920045,0.021353663889713,-0.016311674087205196,0.021379517254393025,0.009893622653916662,-0.01917939038390488,-0.020752191950473495,-0.009324308595193691,0.012265168620016326
0.0015435098628186505,-0.02437906734156204,-0.0015865615870483314,0.0219308833365435,0.005887138233789102,1.0,-0.016770369653356557,-0.02164373170574329,0.00124398469718068,0.015121068758036241,7.452700751075658e-05,0.015288273648722749,0.007035597598726395,-0.0036408951934887796,-0.007897314276147604,-0.006575544841883683,0.01320325060024797,0.008411507785560358
0.0037139863946467275,-0.005182115716541416,0.019940861651385994,0.0018047317943244937,-0.0030467033227038593,-0.016770369653356557,1.0,-0.0354976405117089,-0.005119395955558182,0.009603725588994532,-0.0068317235890591,0.016502887797459447,0.002921183430934565,0.01244748506287005,-0.003368374910354279,0.00705073888908002,0.0024425087065498077,-0.0023807317379903915
-0.012735005309598325,0.004179117458067729,0.004401815320416127,-0.0023344767698883877,0.012453144864280612,-0.02164373170574329,-0.0354976405117089,1.0,-0.009403070038605363,0.012259859356869247,0.012004798154973174,-0.003946768603738994,-0.019307375544863035,-0.010642016002320707,0.004866328269732873,0.03239789253846901,0.0002592301997282144,0.00705511880965317
0.002336423070713114,-0.013859709053393662,-0.007695353786089522,-0.0017310083060813632,0.0036338940507816483,0.00124398469718068,-0.005119395955558182,-0.009403070038605363,1.0,0.008759614748614232,0.002574913280393522,0.0022722257612752808,0.002633299407903691,-0.0030434886787372778,0.006022808732448467,-0.008446853476587106,-0.0023008130285200675,0.014280913299440654
0.010617307094995634,-0.011071842248888278,0.007100005069613618,-0.004752831355538014,0.0010765887742920045,0.015121068758036241,0.009603725588994532,0.012259859356869247,0.008759614748614232,1.0,-0.01792560388154429,0.018009322527285116,0.011924622487719883,-0.03402592670783216,0.003392877323778676,0.009924825790413984,-0.005241169148034291,-0.004465105304331716
