0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1.0,0.3023916335125382,0.37929672463376424,0.502648191584557,0.7259039559155812,0.4752547734565265,0.3062662929211429,-0.2714369310625506,0.457235363791421,0.3736696404623028,0.2033065246755628,-0.1654856015635486,0.33068365841483416,0.21282856961103627,-0.05838634783918446,0.6022145439497144,-0.06215095986361679,0.1957959255198532,0.4908602082694892,0.35581806719674725,0.3904955035300825,0.4454424934602401,-0.20728785113433318,0.3558180410412341,0.3909851045735945,-0.2111250986512325,0.4842396253039399,0.46512170158926464,0.3310248267838951,-0.2972623242503682,0.41387310916054976,0.449540379520345,0.36926977620005375,0.5061569876675613,0.739095178960417,0.5152913532741529,0.6387654209142427
0.3023916335125382,1.0,0.47119539011458345,0.2366089986142126,0.2791790154150472,0.5830735539121868,0.9857522271046957,0.30150528851795727,0.5688298430861161,0.10751226667956396,0.7645826914924431,-0.3193359753831741,0.9493984622703016,0.7298990215108823,0.026475503986933654,0.6138353877579187,0.09240382326920617,0.1225237216033821,0.5648099101054196,0.4786118956417796,0.42980540743639467,0.49772872057810763,-0.32548136956066,0.4786119516648809,0.4298570271521918,-0.24330649205394334,0.5873896913316792,0.5794980702619088,0.9162439076297466,0.17749261715985293,0.42626660557317103,0.5271677533415879,0.3190404459698625,0.5372779965993378,0.46217035407922347,0.04617842126850728,0.592987554954002
0.37929672463376424,0.47119539011458345,1.0,0.20512455176383007,0.2956956809292358,0.24044435324094068,0.4817275473970158,-0.13327907753357546,0.23025887473025702,0.10247434154247498,0.6133922663215715,0.11791154206740419,0.5534046910505775,0.3589009525414784,-0.05370352395041873,0.498191913051814,-0.06846489009687863,0.1696437430447203,0.27398269267131387,0.24467394138498144,0.2981857502810807,0.3273415510034813,-0.18116371454447397,0.24467396963936416,0.29828699987524454,-0.2266522079856005,0.24590177578151232,0.2390505109163077,0.5622396449021498,-0.1479822326698855,0.31272742137373705,0.3244550148835293,0.3832547314471906,0.44600768355310744,0.42173662579022747,0.16697671542885098,0.48403036202288935
0.502648191584557,0.2366089986142126,0.20512455176383007,1.0,0.3866078559662988,0.373984928312476,0.23341359440782852,-0.18512898103373226,0.36066388155847445,0.264430605559923,0.12449691482384298,-0.19323810170781877,0.29315014881346946,0.13763550697886795,-0.04141029409948603,0.46314067757341404,-0.009665520247519276,0.3384629117478904,0.4522235333864301,0.547900561634602,0.5675059140191536,0.5821101571283621,-0.19385952660623898,0.5479005685396213,0.5675499270312655,-0.17214881400001572,0.3803228479881314,0.3684493663995176,0.30651819827000476,-0.16654561839960744,0.5895020629041794,0.5540452495320605,0.4631832040680352,0.3635943324252212,0.479132496804134,0.4504906295176807,0.6205138062183317
0.7259039559155812,0.2791790154150472,0.2956956809292358,0.3866078559662988,1.0,0.45874402796972275,0.25736613956864257,-0.1984958468436065,0.43610955241242033,0.29326754282119294,0.12238385018449377,-0.17677418877800916,0.28048267538427335,0.21325972463577286,-0.054737435276129176,0.4884193733103756,0.003925779741493674,0.1164545950098005,0.394533656794404,0.26743890490314187,0.28315161709720077,0.33790575835609765,-0.1797841197962347,0.2674388981727125,0.2834811267313815,-0.1429985431071011,0.47188694182877844,0.4659426629983441,0.279323753930254,-0.2467840524861016,0.298899456454503,0.35135920537418647,0.25283973495966816,0.393359843753139,0.6257224139426822,0.6346208301194335,0.513625901477214
0.4752547734565265,0.5830735539121868,0.24044435324094068,0.373984928312476,0.45874402796972275,1.0,0.5534490066872794,0.27561962734537954,0.9914954536647275,0.4611124974472883,0.19507416034692676,-0.309938882501145,0.5122806568004065,0.24250112534237656,-0.01939725265732434,0.450323962993271,-0.02480325204736664,0.12918093658085825,0.4360878555507129,0.28447302435798294,0.29807068163946704,0.3779304420697721,-0.23337120307012904,0.28447300624809135,0.298301847421372,-0.24716283006804315,0.9938204309299441,0.9845141132833106,0.486080218661753,0.023081859689685787,0.2622751927151243,0.4424603375510265,0.18890371377510218,0.39976880760959876,0.4214059198835837,0.26078157164548865,0.47725870050374236
0.3062662929211429,0.9857522271046957,0.4817275473970158,0.23341359440782852,0.25736613956864257,0.5534490066872794,1.0,0.2908056768967046,0.5380610422500849,0.09790351317857239,0.7930357654051757,-0.31569374449669957,0.9415507754614499,0.7145767460604767,0.023905102829800313,0.6166826279701785,0.09963810844570939,0.11904312167167323,0.5648679034261864,0.47663909086017353,0.42479280700556654,0.49045598381138467,-0.32193296395513565,0.47663914173755045,0.42483541522127166,-0.26778427930677573,0.5591390514550098,0.5500278240954322,0.9057303675694136,0.17630605851066344,0.419844286163441,0.5195979800027126,0.31926038605105317,0.5516957238271462,0.44325003185644163,0.037821230042878684,0.5948334878340352
-0.2714369310625506,0.30150528851795727,-0.13327907753357546,-0.18512898103373226,-0.1984958468436065,0.27561962734537954,0.2908056768967046,1.0,0.30186092496839767,-0.2236178352393545,0.045858615961356056,-0.09689348300898978,0.21123809142153518,0.08362166732637454,0.08583825481273237,-0.26389684915394823,-0.031802782474400874,-0.04630900566430914,-0.23169081811742534,-0.09033285008365184,-0.09312077118964388,-0.09276069149484817,-0.03943673030867784,-0.09033280329894551,-0.09318878696442508,0.043935688955129754,0.2495355073754511,0.2675218118902375,0.1822670207055425,0.6925194850613772,-0.18582018912336853,-0.025166861852800596,-0.20100611148630393,-0.3198979444141818,-0.16385200525014815,-0.25236034862551754,-0.2725097552570422
0.457235363791421,0.5688298430861161,0.23025887473025702,0.36066388155847445,0.43610955241242033,0.9914954536647275,0.5380610422500849,0.30186092496839767,1.0,0.44111361415125894,0.17946963412251332,-0.29374217984006235,0.5061345612018477,0.1912507537820389,-0.03701917028576925,0.42836447187118204,-0.026878071150293125,0.13550317821895458,0.41398505747403247,0.27023004453569444,0.2923355695446411,0.3729071005581362,-0.225389662810021,0.2702300306753848,0.29253052758524856,-0.26998919037427127,0.9709227802579494,0.9672890211977997,0.4826726849016416,0.0322679143644405,0.2518010814785677,0.44137997891162173,0.18307811652675499,0.38161499738372,0.3999436406917121,0.2557984373593472,0.45502164793071753
0.3736696404623028,0.10751226667956396,0.10247434154247498,0.264430605559923,0.29326754282119294,0.4611124974472883,0.09790351317857239,-0.2236178352393545,0.44111361415125894,1.0,0.0207518939678856,-0.34230515650329374,0.08934211318254623,0.02561698398783552,0.07802105633388609,0.25831277153700866,-0.026476321981915397,0.03131533585256942,0.2879942976985098,0.09491163011127302,0.11463560355575113,0.15727197024069145,-0.26197509419110937,0.09491158928057435,0.11489314819280977,-0.37581210269724913,0.47197565306502237,0.46065446282990613,0.08401726239292247,-0.2458855902074359,0.1343136595307265,0.16683361332158012,0.12487204442899573,0.37047692122099735,0.23010707857849538,0.31177393005908244,0.28427943853541027
