0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.0,-0.16657750838076113,-0.1941336510372428,-0.17523047186654436,-0.19298229256117047,-0.17886038246231553,-0.18125653804558234,-0.15632388963285615,-0.1328017887183091,0.5051933550002659,-0.04670755915469204,-0.1459808959505803,-0.18191598800275585,-0.15200635780948923,-0.1307918807601679,-0.08838624911295913,0.024712939826832283,-0.024712939826832318,0.03360671013176023,0.03662590634877808,-0.058939281123085926
-0.16657750838076113,1.0,-0.11750835713170084,-0.10606633501422247,-0.11681144424580996,-0.10826350602689859,-0.10971388984504271,-0.09462225303572037,-0.08038441523693365,0.07518567423268759,0.13016850823099096,-0.03227045600422566,-0.057045588808327476,-0.0985312429920695,-0.08645130214276453,-0.02694980435887582,0.05543340653977253,-0.05543340653977255,0.059346058681362814,-0.01489536675777004,-0.02681768132583264
-0.1941336510372428,-0.11750835713170084,1.0,-0.12361239562656669,-0.13613501831554278,-0.1261730344234263,-0.1278633484925865,-0.11027517237924893,-0.0936820352767507,-0.07497764344327729,0.10862935553624745,0.14320789666977163,-0.06528445405441044,-0.03311638491326816,-0.0855442486110785,-0.06235009172160618,0.008824606131165409,-0.008824606131165404,-0.016533603487100156,-0.04272185776825501,0.052982355836046456
-0.17523047186654436,-0.10606633501422247,-0.12361239562656669,1.0,-0.12287928120414779,-0.11388731546912109,-0.11541304030023139,-0.09953745982695843,-0.08456002943979075,-0.0569398377985062,0.03766647643743735,0.0762295313105259,0.004219016444582175,0.014362859908110258,-0.05799623460339521,-0.056278939457041266,0.049730950879088,-0.04973095087908795,-0.026938020810947295,0.0059071321143116485,0.013002221382507761
-0.19298229256117047,-0.11681144424580996,-0.13613501831554278,-0.12287928120414779,1.0,-0.12542473348817398,-0.12710502272433694,-0.10962115771594466,-0.09312643038911136,-0.09844931435573992,-0.01372002599525932,0.0031792324733771323,0.1556294470564829,0.05001991660088311,-0.054323305688189154,-0.03834475564221085,-0.01834157640354466,0.018341576403544845,0.01838404595814123,-0.007962156305732954,-0.005056772638060447
-0.17886038246231553,-0.10826350602689859,-0.1261730344234263,-0.11388731546912109,-0.12542473348817398,1.0,-0.11780382891943356,-0.1015993847664587,-0.08631169593690531,-0.17254335201110635,0.02062419219440703,-0.017052610617619052,0.09225210562024158,0.14092254220846115,0.020618948103231446,-0.007298567705842058,-0.02885058846447308,0.02885058846447303,-0.007845366250873275,0.03005652198624798,-0.023726852279074274
-0.18125653804558234,-0.10971388984504271,-0.1278633484925865,-0.11541304030023139,-0.12710502272433694,-0.11780382891943356,1.0,-0.10296049072918305,-0.08746799589150274,-0.1311357419911702,-0.10464839963980721,0.05414834693361177,0.07640619991251994,0.12256626234043944,0.0823384842630694,-0.008592062563956645,-0.012091049759365195,0.012091049759365225,-0.04614012647248885,0.023392384008380254,0.009381374954242001
-0.15632388963285615,-0.09462225303572037,-0.11027517237924893,-0.09953745982695843,-0.10962115771594466,-0.1015993847664587,-0.10296049072918305,1.0,-0.07543638140496649,-0.13984569062930824,-0.07153307225258973,-0.029128813383024813,0.0330138169348314,0.0047147594602411766,0.26252022252432183,0.14566963241239278,-0.06168047202972575,0.06168047202972573,-0.041345278161264265,-0.015402487367581543,0.04371483270955613
-0.1328017887183091,-0.08038441523693365,-0.0936820352767507,-0.08456002943979075,-0.09312643038911136,-0.08631169593690531,-0.08746799589150274,-0.07543638140496649,1.0,-0.10360150910862966,-0.06298224738538442,-0.019841633082290946,0.00020640898918709052,-0.004021153890138964,0.1599569282083132,0.24706701105639958,-0.0361671498253326,0.03616714982533264,0.019040755457638305,-0.03466067902483659,0.02040993180550683
0.5051933550002659,0.07518567423268759,-0.07497764344327729,-0.0569398377985062,-0.09844931435573992,-0.17254335201110635,-0.1311357419911702,-0.13984569062930824,-0.10360150910862966,1.0,-0.32392684987984455,-0.2949029435244068,-0.2636654428660323,-0.19823465939089302,-0.17393106910819583,-0.10763617683343861,0.05119681416739081,-0.0511968141673909,0.052029849604796334,-0.003025659770628825,-0.03325373094883862
-0.04670755915469204,0.13016850823099096,0.10862935553624745,0.03766647643743735,-0.01372002599525932,0.02062419219440703,-0.10464839963980721,-0.07153307225258973,-0.06298224738538442,-0.32392684987984455,1.0,-0.23406178155040502,-0.2092688616564874,-0.15733704447826252,-0.13804750612488106,-0.08542985365903615,0.00897954904822363,-0.008979549048223564,0.00979318044504984,0.0015125625632782403,-0.008280715742260839
-0.1459808959505803,-0.03227045600422566,0.14320789666977163,0.0762295313105259,0.0031792324733771323,-0.017052610617619052,0.05414834693361177,-0.029128813383024813,-0.019841633082290946,-0.2949029435244068,-0.23406178155040502,1.0,-0.19051833249819206,-0.14323961585549685,-0.12567842374762053,-0.07777532278739542,0.024200580495530054,-0.024200580495530023,0.0030950833449395437,0.03365149069286108,-0.03482755671999431
-0.18191598800275585,-0.057045588808327476,-0.06528445405441044,0.004219016444582175,0.1556294470564829,0.09225210562024158,0.07640619991251994,0.0330138169348314,0.00020640898918709052,-0.2636654428660323,-0.2092688616564874,-0.19051833249819206,1.0,-0.12806700502592383,-0.11236597661623138,-0.0695369964155344,-0.0684549293245679,0.06845492932456793,-0.013320542384030944,-0.03633946357835499,0.04455025210996095
-0.15200635780948923,-0.0985312429920695,-0.03311638491326816,0.014362859908110258,0.05001991660088311,0.14092254220846115,0.12256626234043944,0.0047147594602411766,-0.004021153890138964,-0.19823465939089302,-0.15733704447826252,-0.14323961585549685,-0.12806700502592383,1.0,-0.08448142031628111,-0.052280809535222815,0.03400417497519662,-0.03400417497519658,-0.06169555279331478,0.02262063482910958,0.020950955581982192
-0.1307918807601679,-0.08645130214276453,-0.0855442486110785,-0.05799623460339521,-0.054323305688189154,0.020618948103231446,0.0823384842630694,0.26252022252432183,0.1599569282083132,-0.17393106910819583,-0.13804750612488106,-0.12567842374762053,-0.11236597661623138,-0.08448142031628111,1.0,-0.045871176736922446,-0.07768385872004964,0.07768385872004956,-0.0388706378099327,-0.008577988000250695,0.03536709718375342
-0.08838624911295913,-0.02694980435887582,-0.06235009172160618,-0.056278939457041266,-0.03834475564221085,-0.007298567705842058,-0.008592062563956645,0.14566963241239278,0.24706701105639958,-0.10763617683343861,-0.08542985365903615,-0.07777532278739542,-0.0695369964155344,-0.052280809535222815,-0.045871176736922446,1.0,-0.011303430079476892,0.011303430079476873,0.020018064186549434,-0.02109508818196214,0.006558320398814114
0.024712939826832283,0.05543340653977253,0.008824606131165409,0.049730950879088,-0.01834157640354466,-0.02885058846447308,-0.012091049759365195,-0.06168047202972575,-0.0361671498253326,0.05119681416739081,0.00897954904822363,0.024200580495530054,-0.0684549293245679,0.03400417497519662,-0.07768385872004964,-0.011303430079476892,1.0,-0.9999999999999999,-0.04091650926205597,-0.05381349346339947,0.08071257922783416
-0.024712939826832318,-0.05543340653977255,-0.008824606131165404,-0.04973095087908795,0.018341576403544845,0.02885058846447303,0.012091049759365225,0.06168047202972573,0.03616714982533264,-0.0511968141673909,-0.008979549048223564,-0.024200580495530023,0.06845492932456793,-0.03400417497519658,0.07768385872004956,0.011303430079476873,-0.9999999999999999,1.0,0.040916509262056054,0.05381349346339945,-0.08071257922783412
0.03360671013176023,0.059346058681362814,-0.016533603487100156,-0.026938020810947295,0.01838404595814123,-0.007845366250873275,-0.04614012647248885,-0.041345278161264265,0.019040755457638305,0.052029849604796334,0.00979318044504984,0.0030950833449395437,-0.013320542384030944,-0.06169555279331478,-0.0388706378099327,0.020018064186549434,-0.04091650926205597,0.040916509262056054,1.0,-0.31583815760217676,-0.38892238651175354
0.03662590634877808,-0.01489536675777004,-0.04272185776825501,0.0059071321143116485,-0.007962156305732954,0.03005652198624798,0.023392384008380254,-0.015402487367581543,-0.03466067902483659,-0.003025659770628825,0.0015125625632782403,0.03365149069286108,-0.03633946357835499,0.02262063482910958,-0.008577988000250695,-0.02109508818196214,-0.05381349346339947,0.05381349346339945,-0.31583815760217676,1.0,-0.7512769915552492
-0.058939281123085926,-0.02681768132583264,0.052982355836046456,0.013002221382507761,-0.005056772638060447,-0.023726852279074274,0.009381374954242001,0.04371483270955613,0.02040993180550683,-0.03325373094883862,-0.008280715742260839,-0.03482755671999431,0.04455025210996095,0.020950955581982192,0.03536709718375342,0.006558320398814114,0.08071257922783416,-0.08071257922783412,-0.38892238651175354,-0.7512769915552492,1.0
